date,spy_adj_close
2010-12-14,94.61483764648438
2010-12-15,94.1822509765625
2010-12-16,94.72867584228516
2010-12-17,94.83016204833984
2010-12-20,95.05904388427734
2010-12-21,95.66175079345703
2010-12-22,95.95924377441406
2010-12-23,95.82196044921875
2010-12-27,95.86011505126953
2010-12-28,95.9974136352539
2010-12-29,96.06604766845703
2010-12-30,95.91349029541016
2010-12-31,95.93639373779297
2011-01-03,96.92816925048828
2011-01-04,96.8747787475586
2011-01-05,97.37828063964844
2011-01-06,97.18756103515625
2011-01-07,96.9968490600586
2011-01-10,96.8747787475586
2011-01-11,97.21810150146484
2011-01-12,98.09540557861328
2011-01-13,97.93522644042969
2011-01-14,98.64472198486328
2011-01-18,98.8125991821289
2011-01-19,97.8436508178711
2011-01-20,97.71395111083984
2011-01-21,97.93522644042969
2011-01-24,98.4921646118164
2011-01-25,98.5455551147461
2011-01-26,98.92698669433594
2011-01-27,99.17111206054688
2011-01-28,97.4393310546875
2011-01-31,98.17172241210938
2011-02-01,99.7433090209961
2011-02-02,99.55260467529297
2011-02-03,99.77384185791016
2011-02-04,100.0561294555664
2011-02-07,100.68170928955078
2011-02-08,101.13947296142578
2011-02-09,100.91057586669922
2011-02-10,100.94873046875
2011-02-11,101.55142974853516
2011-02-14,101.79553985595703
2011-02-15,101.47511291503906
2011-02-16,102.1159896850586
2011-02-17,102.42112731933594
2011-02-18,102.63473510742188
2011-02-22,100.57490539550781
2011-02-23,99.95694732666016
2011-02-24,99.88829803466797
2011-02-25,100.95635223388672
2011-02-28,101.5819320678711
2011-03-01,99.88829803466797
2011-03-02,100.10189819335938
2011-03-03,101.8260726928711
2011-03-04,101.06316375732422
2011-03-07,100.26971435546875
2011-03-08,101.1470718383789
2011-03-09,101.00214385986328
2011-03-10,99.13298034667969
2011-03-11,99.81959533691406
2011-03-14,99.21690368652344
2011-03-15,98.0801773071289
2011-03-16,96.26443481445312
2011-03-17,97.5384750366211
2011-03-18,97.89327239990234
2011-03-21,99.410400390625
2011-03-22,99.06558990478516
2011-03-23,99.34912872314453
2011-03-24,100.29917907714844
2011-03-25,100.60569763183594
2011-03-28,100.36054992675781
2011-03-29,101.03478240966797
2011-03-30,101.7320785522461
2011-03-31,101.59415435791016
2011-04-01,102.02323913574219
2011-04-04,102.10751342773438
2011-04-05,102.09223175048828
2011-04-06,102.41402435302734
2011-04-07,102.15348815917969
2011-04-08,101.80101013183594
2011-04-11,101.4945068359375
2011-04-12,100.73596954345703
2011-04-13,100.7282943725586
2011-04-14,100.8049545288086
2011-04-15,101.1727294921875
2011-04-18,100.03868103027344
2011-04-19,100.6133804321289
2011-04-20,101.98495483398438
2011-04-21,102.50594329833984
2011-04-25,102.39868927001953
2011-04-26,103.27984619140625
2011-04-27,103.9540786743164
2011-04-28,104.29129791259766
2011-04-29,104.53643798828125
2011-05-02,104.37554168701172
2011-05-03,104.0000991821289
2011-05-04,103.31048583984375
2011-05-05,102.37570190429688
2011-05-06,102.82772827148438
2011-05-09,103.22618103027344
2011-05-10,104.10736846923828
2011-05-11,103.01168823242188
2011-05-12,103.50206756591797
2011-05-13,102.70516967773438
2011-05-16,102.05389404296875
2011-05-17,102.03855895996094
2011-05-18,102.95040130615234
2011-05-19,103.19551849365234
2011-05-20,102.37570190429688
2011-05-23,101.18803405761719
2011-05-24,101.10376739501953
2011-05-25,101.44087982177734
2011-05-26,101.90826416015625
2011-05-27,102.29907989501953
2011-05-31,103.3641357421875
2011-06-01,101.04247283935547
2011-06-02,100.93516540527344
2011-06-03,99.93144989013672
2011-06-06,98.87401580810547
2011-06-07,98.81275939941406
2011-06-08,98.39896392822266
2011-06-09,99.1498794555664
2011-06-10,97.77066802978516
2011-06-13,97.84728240966797
2011-06-14,99.08861541748047
2011-06-15,97.3262710571289
2011-06-16,97.5407943725586
2011-06-17,97.83186340332031
2011-06-20,98.33238220214844
2011-06-21,99.67993927001953
2011-06-22,99.07929992675781
2011-06-23,98.7944107055664
2011-06-24,97.64707946777344
2011-06-27,98.51718139648438
2011-06-28,99.8031234741211
2011-06-29,100.65788269042969
2011-06-30,101.62039184570312
2011-07-01,103.12195587158203
2011-07-05,103.03726959228516
2011-07-06,103.16048431396484
2011-07-07,104.23080444335938
2011-07-08,103.4915542602539
2011-07-11,101.62039184570312
2011-07-12,101.18148040771484
2011-07-13,101.52029418945312
2011-07-14,100.81957244873047
2011-07-15,101.40478515625
2011-07-18,100.5731430053711
2011-07-19,102.20561981201172
2011-07-20,102.14402770996094
2011-07-21,103.56088256835938
2011-07-22,103.63018035888672
2011-07-25,103.0526351928711
2011-07-26,102.66761779785156
2011-07-27,100.56549072265625
2011-07-28,100.27288055419922
2011-07-29,99.58753204345703
2011-08-01,99.16400909423828
2011-08-02,96.6306381225586
2011-08-03,97.15423583984375
2011-08-04,92.60342407226562
2011-08-05,92.46478271484375
2011-08-08,86.44319152832031
2011-08-09,90.46273040771484
2011-08-10,86.4662857055664
2011-08-11,90.34719848632812
2011-08-12,90.95552825927734
2011-08-15,92.8805923461914
2011-08-16,92.08748626708984
2011-08-17,92.1490707397461
2011-08-18,88.17573547363281
2011-08-19,86.73578643798828
2011-08-22,86.80509948730469
2011-08-23,89.6618881225586
2011-08-24,90.92473602294922
2011-08-25,89.5386962890625
2011-08-26,90.84002685546875
2011-08-29,93.45043182373047
2011-08-30,93.69680786132812
2011-08-31,94.11265563964844
2011-09-01,93.12701416015625
2011-09-02,90.74761199951172
2011-09-06,90.08540344238281
2011-09-07,92.62649536132812
2011-09-08,91.66395568847656
2011-09-09,89.26148223876953
2011-09-12,89.83898162841797
2011-09-13,90.66291046142578
2011-09-14,91.91805267333984
2011-09-15,93.50430297851562
2011-09-16,94.05772399902344
2011-09-19,93.12117767333984
2011-09-20,93.0128402709961
2011-09-21,90.2728271484375
2011-09-22,87.35479736328125
2011-09-23,87.88113403320312
2011-09-26,89.97098541259766
2011-09-27,90.97718811035156
2011-09-28,89.11955261230469
2011-09-29,89.82388305664062
2011-09-30,87.57926940917969
2011-10-03,85.08692932128906
2011-10-04,86.95232391357422
2011-10-05,88.56227111816406
2011-10-06,90.16445922851562
2011-10-07,89.56073760986328
2011-10-10,92.55615997314453
2011-10-11,92.64905548095703
2011-10-12,93.46173858642578
2011-10-13,93.27598571777344
2011-10-14,94.87045288085938
2011-10-17,93.05924987792969
2011-10-18,94.878173828125
2011-10-19,93.755859375
2011-10-20,94.1661148071289
2011-10-21,95.9540786743164
2011-10-24,97.13056182861328
2011-10-25,95.24198150634766
2011-10-26,96.20948791503906
2011-10-27,99.5609359741211
2011-10-28,99.53772735595703
2011-10-31,97.13829803466797
2011-11-01,94.4292984008789
2011-11-02,95.96955108642578
2011-11-03,97.71880340576172
2011-11-04,97.12281036376953
2011-11-07,97.72654724121094
2011-11-08,98.98043060302734
2011-11-09,95.32711029052734
2011-11-10,96.22496032714844
2011-11-11,98.03611755371094
2011-11-14,97.10736083984375
2011-11-15,97.58723449707031
2011-11-16,96.03923034667969
2011-11-17,94.51441955566406
2011-11-18,94.4137954711914
2011-11-21,92.61807250976562
2011-11-22,92.25428771972656
2011-11-23,90.21864318847656
2011-11-25,90.04835510253906
2011-11-28,92.65677642822266
2011-11-29,92.91996002197266
2011-11-30,96.74353790283203
2011-12-01,96.72808074951172
2011-12-02,96.6429214477539
2011-12-05,97.69559478759766
2011-12-06,97.72654724121094
2011-12-07,98.09033203125
2011-12-08,95.93858337402344
2011-12-09,97.56401824951172
2011-12-12,96.13980865478516
2011-12-13,95.24198150634766
2011-12-14,94.22801208496094
2011-12-15,94.56859588623047
2011-12-16,94.70880889892578
2011-12-19,93.69619750976562
2011-12-20,96.53143310546875
2011-12-21,96.71839904785156
2011-12-22,97.57523345947266
2011-12-23,98.44757843017578
2011-12-27,98.5254898071289
2011-12-28,97.23247528076172
2011-12-29,98.23729705810547
2011-12-30,97.75436401367188
2012-01-03,99.31220245361328
2012-01-04,99.46797943115234
2012-01-05,99.73278045654297
2012-01-06,99.47576904296875
2012-01-09,99.71723175048828
2012-01-10,100.58182525634766
2012-01-11,100.63636779785156
2012-01-12,100.8778305053711
2012-01-13,100.35595703125
2012-01-17,100.74539947509766
2012-01-18,101.85924530029297
2012-01-19,102.39673614501953
2012-01-20,102.77835845947266
2012-01-23,102.51358032226562
2012-01-24,102.39673614501953
2012-01-25,103.25350952148438
2012-01-26,102.72389221191406
2012-01-27,102.6771240234375
2012-01-30,102.32662200927734
2012-01-31,102.28762817382812
2012-02-01,103.18343353271484
2012-02-02,103.34700775146484
2012-02-03,104.79576110839844
2012-02-06,104.7256851196289
2012-02-07,104.99053192138672
2012-02-08,105.30209350585938
2012-02-09,105.43451690673828
2012-02-10,104.65558624267578
2012-02-13,105.43451690673828
2012-02-14,105.30209350585938
2012-02-15,104.81138610839844
2012-02-16,105.97196960449219
2012-02-17,106.25238037109375
2012-02-21,106.2990951538086
2012-02-22,105.95638275146484
2012-02-23,106.42373657226562
2012-02-24,106.65740203857422
2012-02-27,106.83655548095703
2012-02-28,107.14816284179688
2012-02-29,106.72750854492188
2012-03-01,107.28053283691406
2012-03-02,106.9533920288086
2012-03-05,106.51717376708984
2012-03-06,104.95938873291016
2012-03-07,105.69157409667969
2012-03-08,106.7430648803711
2012-03-09,107.15595245361328
2012-03-12,107.16368865966797
2012-03-13,109.09545135498047
2012-03-14,108.9786148071289
2012-03-15,109.60953521728516
2012-03-16,109.76129150390625
2012-03-19,110.19158935546875
2012-03-20,109.870849609375
2012-03-21,109.6908950805664
2012-03-22,108.90068817138672
2012-03-23,109.25274658203125
2012-03-26,110.78614807128906
2012-03-27,110.44190979003906
2012-03-28,109.89427185058594
2012-03-29,109.70651245117188
2012-03-30,110.1602783203125
2012-04-02,110.96605682373047
2012-04-03,110.51236724853516
2012-04-04,109.41706848144531
2012-04-05,109.36225891113281
2012-04-09,108.13401794433594
2012-04-10,106.31903839111328
2012-04-11,107.17959594726562
2012-04-12,108.57996368408203
2012-04-13,107.2891616821289
2012-04-16,107.21871948242188
2012-04-17,108.80682373046875
2012-04-18,108.43913269042969
2012-04-19,107.74286651611328
2012-04-20,107.92281341552734
2012-04-23,107.0152816772461
2012-04-24,107.42212677001953
2012-04-25,108.89286804199219
2012-04-26,109.6517333984375
2012-04-27,109.83170318603516
2012-04-30,109.42487335205078
2012-05-01,110.10552978515625
2012-05-02,109.77693176269531
2012-05-03,108.93982696533203
2012-05-04,107.17959594726562
2012-05-07,107.2578353881836
2012-05-08,106.82756805419922
2012-05-09,106.19384765625
2012-05-10,106.4129409790039
2012-05-11,106.09212493896484
2012-05-14,104.91861724853516
2012-05-15,104.31622314453125
2012-05-16,103.917236328125
2012-05-17,102.37604522705078
2012-05-18,101.49988555908203
2012-05-21,103.24446105957031
2012-05-22,103.42438507080078
2012-05-23,103.47915649414062
2012-05-24,103.68258666992188
2012-05-25,103.34614562988281
2012-05-29,104.59788513183594
2012-05-30,103.08018493652344
2012-05-31,102.8532943725586
2012-06-01,100.26377868652344
2012-06-04,100.21680450439453
2012-06-05,100.9756851196289
2012-06-06,103.24446105957031
2012-06-07,103.30703735351562
2012-06-08,104.12846374511719
2012-06-11,102.80635833740234
2012-06-12,103.9876480102539
2012-06-13,103.32270050048828
2012-06-14,104.4179458618164
2012-06-15,105.4858627319336
2012-06-18,105.69031524658203
2012-06-19,106.71260833740234
2012-06-20,106.53964233398438
2012-06-21,104.14898681640625
2012-06-22,104.95111846923828
2012-06-25,103.26824188232422
2012-06-26,103.78723907470703
2012-06-27,104.72306823730469
2012-06-28,104.42425537109375
2012-06-29,107.02721405029297
2012-07-02,107.34956359863281
2012-07-03,108.05734252929688
2012-07-05,107.56977081298828
2012-07-06,106.54747772216797
2012-07-09,106.4137954711914
2012-07-10,105.4858627319336
2012-07-11,105.50160217285156
2012-07-12,104.99047088623047
2012-07-13,106.75196838378906
2012-07-16,106.50030517578125
2012-07-17,107.23164367675781
2012-07-18,108.02584075927734
2012-07-19,108.3089828491211
2012-07-20,107.31814575195312
2012-07-23,106.23294830322266
2012-07-24,105.32070922851562
2012-07-25,105.34432983398438
2012-07-26,107.08222198486328
2012-07-27,109.0560302734375
2012-07-30,109.0560302734375
2012-07-31,108.29324340820312
2012-08-01,108.19892120361328
2012-08-02,107.45184326171875
2012-08-03,109.58293914794922
2012-08-06,109.79525756835938
2012-08-07,110.34575653076172
2012-08-08,110.47942352294922
2012-08-09,110.57381439208984
2012-08-10,110.75464630126953
2012-08-13,110.69962310791016
2012-08-14,110.71532440185547
2012-08-15,110.84114074707031
2012-08-16,111.65898132324219
2012-08-17,111.80835723876953
2012-08-20,111.8162612915039
2012-08-21,111.47811126708984
2012-08-22,111.52530670166016
2012-08-23,110.61309814453125
2012-08-24,111.28148651123047
2012-08-27,111.30513000488281
2012-08-28,111.19501495361328
2012-08-29,111.28148651123047
2012-08-30,110.47942352294922
2012-08-31,111.0063247680664
2012-09-04,110.90406799316406
2012-09-05,110.80972290039062
2012-09-06,113.05878448486328
2012-09-07,113.49917602539062
2012-09-10,112.85430908203125
2012-09-11,113.1688461303711
2012-09-12,113.54631042480469
2012-09-13,115.2763900756836
2012-09-14,115.78752136230469
2012-09-17,115.394287109375
2012-09-18,115.2999496459961
2012-09-19,115.36290740966797
2012-09-20,115.37073516845703
2012-09-21,115.32251739501953
2012-09-24,115.14860534667969
2012-09-25,113.9231948852539
2012-09-26,113.28287506103516
2012-09-27,114.35010528564453
2012-09-28,113.82042694091797
2012-10-01,114.12083435058594
2012-10-02,114.23939514160156
2012-10-03,114.70587921142578
2012-10-04,115.52809143066406
2012-10-05,115.53600311279297
2012-10-08,115.14065551757812
2012-10-09,114.00223541259766
2012-10-10,113.27488708496094
2012-10-11,113.33817291259766
2012-10-12,112.96661376953125
2012-10-15,113.90739440917969
2012-10-16,115.06163787841797
2012-10-17,115.58338165283203
2012-10-18,115.282958984375
2012-10-19,113.36187744140625
2012-10-22,113.37773895263672
2012-10-23,111.80442810058594
2012-10-24,111.48821258544922
2012-10-25,111.81232452392578
2012-10-26,111.74907684326172
2012-10-31,111.74907684326172
2012-11-01,112.91918182373047
2012-11-02,111.9151382446289
2012-11-05,112.14433288574219
2012-11-06,113.02194213867188
2012-11-07,110.46041870117188
2012-11-08,109.13226318359375
2012-11-09,109.22711181640625
2012-11-12,109.31414031982422
2012-11-13,108.93460083007812
2012-11-14,107.464111328125
2012-11-15,107.28227233886719
2012-11-16,107.81197357177734
2012-11-19,109.9940185546875
2012-11-20,110.04138946533203
2012-11-21,110.24697875976562
2012-11-23,111.74907684326172
2012-11-26,111.5119400024414
2012-11-27,110.94267272949219
2012-11-28,111.8360366821289
2012-11-29,112.3578109741211
2012-11-30,112.3815689086914
2012-12-03,111.82811737060547
2012-12-04,111.67001342773438
2012-12-05,111.86768341064453
2012-12-06,112.24718475341797
2012-12-07,112.58710479736328
2012-12-10,112.63459014892578
2012-12-11,113.40139770507812
2012-12-12,113.45671844482422
2012-12-13,112.76104736328125
2012-12-14,112.34204864501953
2012-12-17,113.66231536865234
2012-12-18,114.92720031738281
2012-12-19,114.0733642578125
2012-12-20,114.7295913696289
2012-12-21,113.68820190429688
2012-12-24,113.33788299560547
2012-12-26,112.8601303100586
2012-12-27,112.70890045166016
2012-12-28,111.49063110351562
2012-12-31,113.3856201171875
2013-01-02,116.2917251586914
2013-01-03,116.0290298461914
2013-01-04,116.53853607177734
2013-01-07,116.22010803222656
2013-01-08,115.88563537597656
2013-01-09,116.18026733398438
2013-01-10,117.10380554199219
2013-01-11,117.09590911865234
2013-01-14,117.01628112792969
2013-01-15,117.09590911865234
2013-01-16,117.07997131347656
2013-01-17,117.83631896972656
2013-01-18,118.09904479980469
2013-01-22,118.7359848022461
2013-01-23,118.9271240234375
2013-01-24,118.9589614868164
2013-01-25,119.62777709960938
2013-01-28,119.48442840576172
2013-01-29,119.95423889160156
2013-01-30,119.48442840576172
2013-01-31,119.18984985351562
2013-02-01,120.41598510742188
2013-02-04,119.06246185302734
2013-02-05,120.26470184326172
2013-02-06,120.352294921875
2013-02-07,120.19306182861328
2013-02-08,120.86186218261719
2013-02-11,120.83800506591797
2013-02-12,121.0370101928711
2013-02-13,121.14051818847656
2013-02-14,121.25202178955078
2013-02-15,121.10865020751953
2013-02-19,122.01631927490234
2013-02-20,120.4956283569336
2013-02-21,119.76315307617188
2013-02-22,120.93351745605469
2013-02-25,118.63249206542969
2013-02-26,119.44461822509766
2013-02-27,120.94944763183594
2013-02-28,120.71060943603516
2013-03-01,121.10865020751953
2013-03-04,121.75361633300781
2013-03-05,122.84439849853516
2013-03-06,123.01155853271484
2013-03-07,123.23452758789062
2013-03-08,123.75997161865234
2013-03-11,124.22975158691406
2013-03-12,123.95106506347656
2013-03-13,124.12628936767578
2013-03-14,124.78707122802734
2013-03-15,124.62232971191406
2013-03-18,123.93456268310547
2013-03-19,123.64669799804688
2013-03-20,124.51034545898438
2013-03-21,123.4466781616211
2013-03-22,124.43840026855469
2013-03-25,123.91853332519531
2013-03-26,124.91024017333984
2013-03-27,124.91024017333984
2013-03-28,125.29409790039062
2013-04-01,124.79828643798828
2013-04-02,125.41404724121094
2013-04-03,124.14253234863281
2013-04-04,124.64635467529297
2013-04-05,124.0865478515625
2013-04-08,124.92623901367188
2013-04-09,125.35810852050781
2013-04-10,126.89358520507812
2013-04-11,127.30944061279297
2013-04-12,126.9975357055664
2013-04-15,124.05452728271484
2013-04-16,125.88591766357422
2013-04-17,124.04654693603516
2013-04-18,123.27076721191406
2013-04-19,124.34246826171875
2013-04-22,124.89421844482422
2013-04-23,126.18182373046875
2013-04-24,126.26181030273438
2013-04-25,126.77362823486328
2013-04-26,126.5497055053711
2013-04-29,127.39743041992188
2013-04-30,127.70135498046875
2013-05-01,126.58164978027344
2013-05-02,127.75727844238281
2013-05-03,129.0528106689453
2013-05-06,129.38072204589844
2013-05-07,130.03652954101562
2013-05-08,130.62831115722656
2013-05-09,130.26046752929688
2013-05-10,130.68431091308594
2013-05-13,130.7882843017578
2013-05-14,132.1398162841797
2013-05-15,132.85157775878906
2013-05-16,132.22781372070312
2013-05-17,133.50738525390625
2013-05-20,133.4993896484375
2013-05-21,133.69126892089844
2013-05-22,132.69960021972656
2013-05-23,132.3157501220703
2013-05-24,132.2037811279297
2013-05-28,132.99554443359375
2013-05-29,132.1318359375
2013-05-30,132.61964416503906
2013-05-31,130.71630859375
2013-06-03,131.43606567382812
2013-06-04,130.80430603027344
2013-06-05,128.97283935546875
2013-06-06,130.14051818847656
2013-06-07,131.79591369628906
2013-06-10,131.79591369628906
2013-06-11,130.43641662597656
2013-06-12,129.3568115234375
2013-06-13,131.32415771484375
2013-06-14,130.5003662109375
2013-06-17,131.50802612304688
2013-06-18,132.54766845703125
2013-06-19,130.71630859375
2013-06-20,127.47738647460938
2013-06-21,127.8866195678711
2013-06-24,126.27063751220703
2013-06-25,127.4845962524414
2013-06-26,128.74681091308594
2013-06-27,129.5026092529297
2013-06-28,128.97195434570312
2013-07-01,129.72767639160156
2013-07-02,129.6071014404297
2013-07-03,129.663330078125
2013-07-05,131.062255859375
2013-07-08,131.8099822998047
2013-07-09,132.7586212158203
2013-07-10,132.8068389892578
2013-07-11,134.6157684326172
2013-07-12,134.67196655273438
2013-07-15,135.18661499023438
2013-07-16,134.68011474609375
2013-07-17,135.0258026123047
2013-07-18,135.76548767089844
2013-07-19,136.00669860839844
2013-07-22,136.2718963623047
2013-07-23,135.98255920410156
2013-07-24,135.48403930664062
2013-07-25,135.8136749267578
2013-07-26,135.95843505859375
2013-07-29,135.54031372070312
2013-07-30,135.54031372070312
2013-07-31,135.63682556152344
2013-08-01,137.20452880859375
2013-08-02,137.43772888183594
2013-08-05,137.23670959472656
2013-08-06,136.4568634033203
2013-08-07,136.0146942138672
2013-08-08,136.5131072998047
2013-08-09,136.11917114257812
2013-08-12,135.95843505859375
2013-08-13,136.3604278564453
2013-08-14,135.66091918945312
2013-08-15,133.76358032226562
2013-08-16,133.32138061523438
2013-08-19,132.4691619873047
2013-08-20,133.12039184570312
2013-08-21,132.30035400390625
2013-08-22,133.50628662109375
2013-08-23,133.95648193359375
2013-08-26,133.4580841064453
2013-08-27,131.3114776611328
2013-08-28,131.7777557373047
2013-08-29,131.9867706298828
2013-08-30,131.5687713623047
2013-09-03,132.16368103027344
2013-09-04,133.257080078125
2013-09-05,133.4259033203125
2013-09-06,133.49024963378906
2013-09-09,134.7684783935547
2013-09-10,135.76548767089844
2013-09-11,136.19155883789062
2013-09-12,135.82972717285156
2013-09-13,136.13523864746094
2013-09-16,136.92312622070312
2013-09-17,137.5341796875
