date,tlt_adj_close
2011-03-30,60.483497619628906
2011-03-31,60.359066009521484
2011-04-01,60.65252685546875
2011-04-04,60.71829605102539
2011-04-05,60.47490310668945
2011-04-06,59.56695556640625
2011-04-07,59.44850540161133
2011-04-08,59.132747650146484
2011-04-11,59.185386657714844
2011-04-12,59.82353973388672
2011-04-13,60.198482513427734
2011-04-14,60.152488708496094
2011-04-15,60.9682731628418
2011-04-18,61.106407165527344
2011-04-19,61.36955642700195
2011-04-20,60.97487258911133
2011-04-21,60.92222595214844
2011-04-25,61.152523040771484
2011-04-26,61.74460220336914
2011-04-27,61.11302185058594
2011-04-28,61.58013153076172
2011-04-29,61.77089309692383
2011-05-02,61.87004089355469
2011-05-03,62.22026824951172
2011-05-04,62.497737884521484
2011-05-05,63.09237289428711
2011-05-06,62.814857482910156
2011-05-09,62.748779296875
2011-05-10,62.299503326416016
2011-05-11,62.656288146972656
2011-05-12,62.25985336303711
2011-05-13,62.821510314941406
2011-05-16,63.1716423034668
2011-05-17,63.81918716430664
2011-05-18,62.97343826293945
2011-05-19,62.94697952270508
2011-05-20,62.98005294799805
2011-05-23,63.28396224975586
2011-05-24,63.52178955078125
2011-05-25,63.22455596923828
2011-05-26,63.76632308959961
2011-05-27,63.739864349365234
2011-05-31,63.88524627685547
2011-06-01,64.74868774414062
2011-06-02,63.51521682739258
2011-06-03,63.87992477416992
2011-06-06,63.3958854675293
2011-06-07,63.68764114379883
2011-06-08,64.18495178222656
2011-06-09,63.926334381103516
2011-06-10,64.41703033447266
2011-06-13,64.0921630859375
2011-06-14,63.12396240234375
2011-06-15,64.27117156982422
2011-06-16,64.5629653930664
2011-06-17,64.25788879394531
2011-06-20,64.33744812011719
2011-06-21,64.05233764648438
2011-06-22,64.0921630859375
2011-06-23,64.58284759521484
2011-06-24,64.31095123291016
2011-06-27,63.428977966308594
2011-06-28,62.918373107910156
2011-06-29,62.50066375732422
2011-06-30,62.40110397338867
2011-07-01,62.3012809753418
2011-07-05,62.44106674194336
2011-07-06,62.76042175292969
2011-07-07,62.574153900146484
2011-07-08,63.45909881591797
2011-07-11,64.41061401367188
2011-07-12,64.6302261352539
2011-07-13,64.80988311767578
2011-07-14,63.88498306274414
2011-07-15,63.9914436340332
2011-07-18,63.3725700378418
2011-07-19,64.69009399414062
2011-07-20,63.924896240234375
2011-07-21,63.43248748779297
2011-07-22,63.91158676147461
2011-07-25,63.21293258666992
2011-07-26,63.645389556884766
2011-07-27,63.652137756347656
2011-07-28,63.891605377197266
2011-07-29,65.15591430664062
2011-08-01,65.81346130371094
2011-08-02,67.78962707519531
2011-08-03,67.92314147949219
2011-08-04,70.33991241455078
2011-08-05,68.31038665771484
2011-08-08,70.46675872802734
2011-08-09,70.68038177490234
2011-08-10,72.78335571289062
2011-08-11,69.11148834228516
2011-08-12,70.48016357421875
2011-08-15,69.7657470703125
2011-08-16,70.92073059082031
2011-08-17,72.1624984741211
2011-08-18,73.64460754394531
2011-08-19,74.2387924194336
2011-08-22,74.05184173583984
2011-08-23,73.03040313720703
2011-08-24,70.95413208007812
2011-08-25,71.72187042236328
2011-08-26,72.4295425415039
2011-08-29,71.4281234741211
2011-08-30,72.57644653320312
2011-08-31,71.454833984375
2011-09-01,72.96955871582031
2011-09-02,75.34004974365234
2011-09-06,76.1235122680664
2011-09-07,74.67037200927734
2011-09-08,75.34004974365234
2011-09-09,76.14354705810547
2011-09-12,76.22396087646484
2011-09-13,75.13911437988281
2011-09-14,75.77531433105469
2011-09-15,74.6167984008789
2011-09-16,75.15925598144531
2011-09-19,76.59222412109375
2011-09-20,76.91368103027344
2011-09-21,79.45824432373047
2011-09-22,82.44478607177734
2011-09-23,80.91136169433594
2011-09-26,79.6122817993164
2011-09-27,78.39353942871094
2011-09-28,78.36672973632812
2011-09-29,78.90913391113281
2011-09-30,80.89126586914062
2011-10-03,83.11738586425781
2011-10-04,82.06343841552734
2011-10-05,81.47261810302734
2011-10-06,79.9688491821289
2011-10-07,79.37808227539062
2011-10-10,78.25701141357422
2011-10-11,77.9951400756836
2011-10-12,76.86060333251953
2011-10-13,77.62593078613281
2011-10-14,76.4980697631836
2011-10-17,77.82061767578125
2011-10-18,77.3372573852539
2011-10-19,77.31036376953125
2011-10-20,76.75987243652344
2011-10-21,75.94757080078125
2011-10-24,76.07511901855469
2011-10-25,78.0085678100586
2011-10-26,76.64578247070312
2011-10-27,74.04779052734375
2011-10-28,74.82646942138672
2011-10-31,77.7937240600586
2011-11-01,80.39787292480469
2011-11-02,79.39492797851562
2011-11-03,78.30460357666016
2011-11-04,78.39884948730469
2011-11-07,78.89688873291016
2011-11-08,77.88729858398438
2011-11-09,79.502685546875
2011-11-10,78.31806182861328
2011-11-11,77.8401870727539
2011-11-14,79.09207916259766
2011-11-15,78.9843978881836
2011-11-16,79.70454406738281
2011-11-17,80.34394836425781
2011-11-18,80.32379913330078
2011-11-21,80.80166625976562
2011-11-22,81.70361328125
2011-11-23,82.50457000732422
2011-11-25,81.30645751953125
2011-11-28,81.2660903930664
2011-11-29,80.59973907470703
2011-11-30,79.34113311767578
2011-12-01,78.9430160522461
2011-12-02,80.04959869384766
2011-12-05,79.88758850097656
2011-12-06,79.12521362304688
2011-12-07,79.4085693359375
2011-12-08,80.40050506591797
2011-12-09,78.74736785888672
2011-12-12,79.62451171875
2011-12-13,80.36668395996094
2011-12-14,81.88481903076172
2011-12-15,81.58118438720703
2011-12-16,82.53257751464844
2011-12-19,83.57842254638672
2011-12-20,81.49345397949219
2011-12-21,80.35994720458984
2011-12-22,80.69732666015625
2011-12-23,79.79993438720703
2011-12-27,80.17899322509766
2011-12-28,81.66140747070312
2011-12-29,81.81034088134766
2011-12-30,82.07429504394531
2012-01-03,80.84236907958984
2012-01-04,79.88115692138672
2012-01-05,79.73902130126953
2012-01-06,80.36853790283203
2012-01-09,80.22640228271484
2012-01-10,80.09098052978516
2012-01-11,81.13340759277344
2012-01-12,81.01831817626953
2012-01-13,81.82389831542969
2012-01-17,82.20294189453125
2012-01-18,81.20792388916016
2012-01-19,80.09098052978516
2012-01-20,79.18399047851562
2012-01-23,78.68302917480469
2012-01-24,78.8251953125
2012-01-25,78.63566589355469
2012-01-26,79.67808532714844
2012-01-27,79.92855834960938
2012-01-30,80.86943817138672
2012-01-31,81.8035659790039
2012-02-01,80.86650848388672
2012-02-02,80.83258056640625
2012-02-03,79.09557342529297
2012-02-06,79.88264465332031
2012-02-07,78.89201354980469
2012-02-08,78.9531021118164
2012-02-09,78.36275482177734
2012-02-10,79.38056182861328
2012-02-13,79.48236083984375
2012-02-14,79.90303039550781
2012-02-15,79.760498046875
2012-02-16,79.12271118164062
2012-02-17,79.10236358642578
2012-02-21,78.22704315185547
2012-02-22,79.21094512939453
2012-02-23,79.21094512939453
2012-02-24,79.72660064697266
2012-02-27,80.43223571777344
2012-02-28,80.16764068603516
2012-02-29,79.67913818359375
2012-03-01,78.92903137207031
2012-03-02,79.67028045654297
2012-03-05,79.03778076171875
2012-03-06,79.99669647216797
2012-03-07,79.50703430175781
2012-03-08,78.71135711669922
2012-03-09,78.86775970458984
2012-03-12,78.85418701171875
2012-03-13,77.46685028076172
2012-03-14,75.51505279541016
2012-03-15,75.63064575195312
2012-03-16,75.78028106689453
2012-03-19,74.87577819824219
2012-03-20,75.17497253417969
2012-03-21,76.0250473022461
2012-03-22,76.26991271972656
2012-03-23,76.99076843261719
2012-03-26,76.59630584716797
2012-03-27,77.14724731445312
2012-03-28,77.0383529663086
2012-03-29,77.61649322509766
2012-03-30,76.30396270751953
2012-04-02,76.72663116455078
2012-04-03,75.3970947265625
2012-04-04,76.4334945678711
2012-04-05,76.98580932617188
2012-04-09,78.78582000732422
2012-04-10,79.67900848388672
2012-04-11,78.72442626953125
2012-04-12,78.39717102050781
2012-04-13,79.66535949707031
2012-04-16,79.54946899414062
2012-04-17,79.50175476074219
2012-04-18,79.73356628417969
2012-04-19,79.80852508544922
2012-04-20,79.82215881347656
2012-04-23,80.40170288085938
2012-04-24,79.83582305908203
2012-04-25,79.42671966552734
2012-04-26,79.90399169921875
2012-04-27,79.97218322753906
2012-04-30,79.99264526367188
2012-05-01,79.5777816772461
2012-05-02,80.13822174072266
2012-05-03,80.1176986694336
2012-05-04,80.74650573730469
2012-05-07,80.76016235351562
2012-05-08,81.1907730102539
2012-05-09,81.24544525146484
2012-05-10,81.00621795654297
2012-05-11,81.67607116699219
2012-05-14,82.81751251220703
2012-05-15,83.15235137939453
2012-05-16,83.3915786743164
2012-05-17,84.8678970336914
2012-05-18,84.88842010498047
2012-05-21,84.7106704711914
2012-05-22,83.76749420166016
2012-05-23,84.34842681884766
2012-05-24,84.02727508544922
2012-05-25,84.34162902832031
2012-05-29,84.08189392089844
2012-05-30,86.21438598632812
2012-05-31,87.21224212646484
2012-06-01,89.28269958496094
2012-06-04,88.57723999023438
2012-06-05,87.39237976074219
2012-06-06,85.6458740234375
2012-06-07,85.77600860595703
2012-06-08,85.75548553466797
2012-06-11,86.1458969116211
2012-06-12,85.35823822021484
2012-06-13,86.20066833496094
2012-06-14,86.0910873413086
2012-06-15,86.57049560546875
2012-06-18,87.0362319946289
2012-06-19,85.89933013916016
2012-06-20,86.32395935058594
2012-06-21,86.7828369140625
2012-06-22,85.6253433227539
2012-06-25,86.87184143066406
2012-06-26,86.52940368652344
2012-06-27,86.66634368896484
2012-06-28,86.87873077392578
2012-06-29,85.74860382080078
2012-07-02,86.63339233398438
2012-07-03,85.96759033203125
2012-07-05,86.4068603515625
2012-07-06,87.20989227294922
2012-07-09,87.97865295410156
2012-07-10,88.15711212158203
2012-07-11,88.26693725585938
2012-07-12,88.89149475097656
2012-07-13,88.65817260742188
2012-07-16,89.06999969482422
2012-07-17,88.36986541748047
2012-07-18,88.41791534423828
2012-07-19,88.19142150878906
2012-07-20,89.2690200805664
2012-07-23,89.77008056640625
2012-07-24,90.47705841064453
2012-07-25,90.71034240722656
2012-07-26,89.87989044189453
2012-07-27,88.18456268310547
2012-07-30,88.84342193603516
2012-07-31,89.02190399169922
2012-08-01,88.57681274414062
2012-08-02,89.07904052734375
2012-08-03,87.64146423339844
2012-08-06,87.67591857910156
2012-08-07,86.54786682128906
2012-08-08,86.08705139160156
2012-08-09,86.0251235961914
2012-08-10,86.45842742919922
2012-08-13,86.31399536132812
2012-08-14,85.14470672607422
2012-08-15,83.94792175292969
2012-08-16,83.23257446289062
2012-08-17,83.63833618164062
2012-08-20,83.81036376953125
2012-08-21,84.18171691894531
2012-08-22,85.57115936279297
2012-08-23,85.92882537841797
2012-08-24,85.84628295898438
2012-08-27,86.34844970703125
2012-08-28,86.55474090576172
2012-08-29,86.1764144897461
2012-08-30,86.62350463867188
2012-08-31,87.8478012084961
2012-09-04,87.75959014892578
2012-09-05,87.34600830078125
2012-09-06,85.89159393310547
2012-09-07,85.49188232421875
2012-09-10,85.6986312866211
2012-09-11,85.16096496582031
2012-09-12,84.09950256347656
2012-09-13,83.76864624023438
2012-09-14,81.54222106933594
2012-09-17,82.52104187011719
2012-09-18,82.93460083007812
2012-09-19,83.47915649414062
2012-09-20,83.68590545654297
2012-09-21,83.78240203857422
2012-09-24,84.43724822998047
2012-09-25,85.27129364013672
2012-09-26,86.18801879882812
2012-09-27,85.57453918457031
2012-09-28,85.62284088134766
2012-10-01,85.9405517578125
2012-10-02,85.82315063476562
2012-10-03,85.85073852539062
2012-10-04,84.78011322021484
2012-10-05,83.68183898925781
2012-10-08,84.38640594482422
2012-10-09,84.2344741821289
2012-10-10,84.82846069335938
2012-10-11,85.41560363769531
2012-10-12,85.62976837158203
2012-10-15,85.43630981445312
2012-10-16,84.25516510009766
2012-10-17,83.47461700439453
2012-10-18,82.96351623535156
2012-10-19,84.08940887451172
2012-10-22,83.5506591796875
2012-10-23,84.74559020996094
2012-10-24,83.90979766845703
2012-10-25,83.48155212402344
2012-10-26,84.7110595703125
2012-10-31,85.20838165283203
2012-11-01,84.51075744628906
2012-11-02,84.44859313964844
2012-11-05,84.9251937866211
2012-11-06,84.12394714355469
2012-11-07,85.65044403076172
2012-11-08,86.92137908935547
2012-11-09,87.01807403564453
2012-11-12,87.16316986083984
2012-11-13,87.45326232910156
2012-11-14,87.53616333007812
2012-11-15,87.36347198486328
2012-11-16,87.2874526977539
2012-11-19,86.79706573486328
2012-11-20,85.9267349243164
2012-11-21,85.8783950805664
2012-11-23,85.79548645019531
2012-11-26,86.2030258178711
2012-11-27,86.54145812988281
2012-11-28,86.41718292236328
2012-11-29,86.43094635009766
2012-11-30,86.19612121582031
2012-12-03,86.27571868896484
2012-12-04,86.77400970458984
2012-12-05,86.73249053955078
2012-12-06,86.91934204101562
2012-12-07,86.11653137207031
2012-12-10,86.49716186523438
2012-12-11,85.83970642089844
2012-12-12,84.84309387207031
2012-12-13,84.90538024902344
2012-12-14,85.54210662841797
2012-12-17,84.2617416381836
2012-12-18,83.40352630615234
2012-12-19,83.68043518066406
2012-12-20,83.69426727294922
2012-12-21,84.6077880859375
2012-12-24,84.45548248291016
2012-12-26,84.75934600830078
2012-12-27,85.04369354248047
2012-12-28,85.52922821044922
2012-12-31,84.05182647705078
2013-01-02,82.9281997680664
2013-01-03,81.80448913574219
2013-01-04,82.12358856201172
2013-01-07,82.15828704833984
2013-01-08,82.69927215576172
2013-01-09,82.62300872802734
2013-01-10,82.39408874511719
2013-01-11,83.12931060791016
2013-01-14,82.90044403076172
2013-01-15,83.28195190429688
2013-01-16,83.45536041259766
2013-01-17,82.62300872802734
2013-01-18,83.2611083984375
2013-01-22,83.42060852050781
2013-01-23,83.29578399658203
2013-01-24,83.00453186035156
2013-01-25,81.86698150634766
2013-01-28,81.56871795654297
2013-01-29,81.11788940429688
2013-01-30,80.9791259765625
2013-01-31,81.37450408935547
2013-02-01,80.31785583496094
2013-02-04,81.34671020507812
2013-02-05,80.62372589111328
2013-02-06,81.28413391113281
2013-02-07,81.10338592529297
2013-02-08,81.41620635986328
2013-02-11,81.35369110107422
2013-02-12,81.15206909179688
2013-02-13,80.49166870117188
2013-02-14,81.22152709960938
2013-02-15,80.98521423339844
2013-02-19,80.58201599121094
2013-02-20,80.82537841796875
2013-02-21,81.29805755615234
2013-02-22,81.35369110107422
2013-02-25,82.95248413085938
2013-02-26,82.47280883789062
2013-02-27,82.22950744628906
2013-02-28,82.38245391845703
2013-03-01,82.83113098144531
2013-03-04,82.39221954345703
2013-03-05,82.15541076660156
2013-03-06,81.40997314453125
2013-03-07,80.78295135498047
2013-03-08,79.94003295898438
2013-03-11,80.01668548583984
2013-03-12,80.59484100341797
2013-03-13,80.51124572753906
2013-03-14,80.26744079589844
2013-03-15,80.64363098144531
2013-03-18,81.25670623779297
2013-03-19,81.80703735351562
2013-03-20,80.8944320678711
2013-03-21,81.6746597290039
2013-03-22,81.73741912841797
2013-03-25,81.6607666015625
2013-03-26,81.75824737548828
2013-03-27,82.45489501953125
2013-03-28,82.03694152832031
2013-04-01,82.65479278564453
2013-04-02,82.31969451904297
2013-04-03,83.05970764160156
2013-04-04,84.05111694335938
2013-04-05,85.74761962890625
2013-04-08,85.09136962890625
2013-04-09,84.8819351196289
2013-04-10,83.71602630615234
2013-04-11,83.8765869140625
2013-04-12,85.12628936767578
2013-04-15,85.86637878417969
2013-04-16,85.16112518310547
2013-04-17,85.7267074584961
2013-04-18,85.9361572265625
2013-04-19,85.7546157836914
2013-04-22,85.8174819946289
2013-04-23,85.51728820800781
2013-04-24,85.73368835449219
2013-04-25,85.36363220214844
2013-04-26,86.14559936523438
2013-04-29,85.8313980102539
2013-04-30,85.88027954101562
2013-05-01,86.76252746582031
2013-05-02,86.6506118774414
2013-05-03,84.60763549804688
2013-05-06,84.39773559570312
2013-05-07,84.06892395019531
2013-05-08,84.20184326171875
2013-05-09,83.9849853515625
2013-05-10,83.08243560791016
2013-05-13,82.44576263427734
2013-05-14,81.55017852783203
2013-05-15,82.09595489501953
2013-05-16,82.94950103759766
2013-05-17,81.9000015258789
2013-05-20,81.80207061767578
2013-05-21,82.44576263427734
2013-05-22,81.22138214111328
2013-05-23,81.60618591308594
2013-05-24,81.71808624267578
2013-05-28,79.64720916748047
2013-05-29,80.54269409179688
2013-05-30,80.34684753417969
2013-05-31,80.0739517211914
2013-06-03,80.49826049804688
2013-06-04,79.7548828125
2013-06-05,80.85595703125
2013-06-06,80.80680084228516
2013-06-07,79.36210632324219
2013-06-10,78.9833984375
2013-06-11,79.92321014404297
2013-06-12,78.7800064086914
2013-06-13,80.01432037353516
2013-06-14,79.82499694824219
2013-06-17,79.40422821044922
2013-06-18,79.44627380371094
2013-06-19,78.62576293945312
2013-06-20,77.33528900146484
2013-06-21,76.02375793457031
2013-06-24,76.33943176269531
2013-06-25,75.65910339355469
2013-06-26,76.14998626708984
2013-06-27,76.92851257324219
2013-06-28,77.45452117919922
2013-07-01,77.61054229736328
2013-07-02,77.56131744384766
2013-07-03,77.32938385009766
2013-07-05,74.69338989257812
2013-07-08,75.4173812866211
2013-07-09,75.4947509765625
2013-07-10,74.90425872802734
2013-07-11,75.78295135498047
2013-07-12,75.71965789794922
2013-07-15,76.1203384399414
2013-07-16,76.38044738769531
2013-07-17,76.52104187011719
2013-07-18,75.5650634765625
2013-07-19,76.76000213623047
2013-07-22,76.87249755859375
2013-07-23,76.54913330078125
2013-07-24,75.57904815673828
2013-07-25,75.5509262084961
2013-07-26,76.01493072509766
2013-07-29,75.45960998535156
2013-07-30,75.43152618408203
2013-07-31,75.70563507080078
2013-08-01,74.24689483642578
2013-08-02,75.06430053710938
2013-08-05,74.48649597167969
2013-08-06,74.70494842529297
2013-08-07,75.26166534423828
2013-08-08,75.46600341796875
2013-08-09,75.58580780029297
2013-08-12,75.07138061523438
2013-08-13,73.98612976074219
2013-08-14,74.09891510009766
2013-08-15,73.09827423095703
2013-08-16,72.84453582763672
2013-08-19,72.21029663085938
2013-08-20,72.76705169677734
2013-08-21,71.97071075439453
2013-08-22,72.7036361694336
2013-08-23,73.49285888671875
2013-08-26,73.85929107666016
2013-08-27,74.7894515991211
2013-08-28,74.18348693847656
2013-08-29,74.775390625
2013-08-30,74.69087982177734
2013-09-03,73.63736724853516
2013-09-04,73.4748764038086
2013-09-05,72.45033264160156
2013-09-06,72.8106918334961
2013-09-09,72.84602355957031
2013-09-10,72.33728790283203
2013-09-11,72.98025512695312
2013-09-12,72.88136291503906
2013-09-13,73.16397094726562
2013-09-16,72.67646789550781
2013-09-17,73.27702331542969
