date,qqq_adj_close
2010-05-11,41.463356018066406
2010-05-12,42.24534606933594
2010-05-13,41.5763053894043
2010-05-14,40.77692794799805
2010-05-17,40.907264709472656
2010-05-18,40.34247970581055
2010-05-19,40.0210075378418
2010-05-20,38.53518295288086
2010-05-21,38.960960388183594
2010-05-24,38.8045539855957
2010-05-25,38.83931350708008
2010-05-26,38.404869079589844
2010-05-27,39.85590744018555
2010-05-28,39.62131881713867
2010-06-01,39.25638198852539
2010-06-02,40.186092376708984
2010-06-03,40.56840133666992
2010-06-04,39.17818832397461
2010-06-07,38.4656867980957
2010-06-08,38.39617919921875
2010-06-09,38.07469177246094
2010-06-10,39.16079330444336
2010-06-11,39.53443145751953
2010-06-14,39.525733947753906
2010-06-15,40.58576583862305
2010-06-16,40.75086212158203
2010-06-17,40.88121032714844
2010-06-18,40.91515350341797
2010-06-21,40.566932678222656
2010-06-22,40.25354766845703
2010-06-23,40.088130950927734
2010-06-24,39.4787712097168
2010-06-25,39.48662567138672
2010-06-28,39.3470573425293
2010-06-29,37.829341888427734
2010-06-30,37.253665924072266
2010-07-01,37.14899444580078
2010-07-02,37.04432678222656
2010-07-06,37.157718658447266
2010-07-07,38.343963623046875
2010-07-08,38.55332946777344
2010-07-09,38.919654846191406
2010-07-12,39.03303527832031
2010-07-13,39.53893280029297
2010-07-14,39.73957824707031
2010-07-15,39.77445983886719
2010-07-16,38.6754264831543
2010-07-19,39.006874084472656
2010-07-20,39.477882385253906
2010-07-21,38.93709182739258
2010-07-22,39.9227409362793
2010-07-23,40.17569351196289
2010-07-26,40.50715637207031
2010-07-27,40.48970413208008
2010-07-28,40.16697311401367
2010-07-29,39.870384216308594
2010-07-30,39.95763397216797
2010-08-02,40.70777130126953
2010-08-03,40.53331756591797
2010-08-04,40.943267822265625
2010-08-05,40.84733200073242
2010-08-06,40.7862663269043
2010-08-09,41.065391540527344
2010-08-10,40.70777130126953
2010-08-11,39.60000991821289
2010-08-12,39.2859992980957
2010-08-13,39.006874084472656
2010-08-16,39.07665252685547
2010-08-17,39.57384490966797
2010-08-18,39.73082733154297
2010-08-19,39.12900161743164
2010-08-20,39.181312561035156
2010-08-23,38.79754638671875
2010-08-24,38.073570251464844
2010-08-25,38.4399299621582
2010-08-26,37.977630615234375
2010-08-27,38.4399299621582
2010-08-30,38.03868865966797
2010-08-31,37.9078369140625
2010-09-01,39.041770935058594
2010-09-02,39.477882385253906
2010-09-03,40.132083892822266
2010-09-07,39.8616828918457
2010-09-08,40.3414192199707
2010-09-09,40.4984130859375
2010-09-10,40.646697998046875
2010-09-13,41.21365737915039
2010-09-14,41.38810348510742
2010-09-15,41.649784088134766
2010-09-16,41.81551742553711
2010-09-17,41.957157135009766
2010-09-20,42.69154739379883
2010-09-21,42.68280792236328
2010-09-22,42.569149017333984
2010-09-23,42.55165100097656
2010-09-24,43.417213439941406
2010-09-27,43.18115997314453
2010-09-28,43.16366958618164
2010-09-29,43.09372329711914
2010-09-30,42.90138626098633
2010-10-01,42.84892272949219
2010-10-04,42.38555145263672
2010-10-05,43.417213439941406
2010-10-06,43.04127883911133
2010-10-07,43.19864273071289
2010-10-08,43.49589157104492
2010-10-11,43.51340103149414
2010-10-12,43.810638427734375
2010-10-13,44.169097900390625
2010-10-14,44.0816764831543
2010-10-15,45.01716232299805
2010-10-18,44.85104751586914
2010-10-19,44.431373596191406
2010-10-20,44.75487518310547
2010-10-21,44.84230041503906
2010-10-22,45.14830780029297
2010-10-25,45.36687088012695
2010-10-26,45.48927307128906
2010-10-27,45.6291618347168
2010-10-28,45.72532653808594
2010-10-29,45.620426177978516
2010-11-01,45.6553840637207
2010-11-02,46.144989013671875
2010-11-03,46.35481643676758
2010-11-04,46.923118591308594
2010-11-05,46.923118591308594
2010-11-08,46.98430633544922
2010-11-09,46.73077392578125
2010-11-10,46.9668083190918
2010-11-11,46.669586181640625
2010-11-12,45.908939361572266
2010-11-15,45.73408508300781
2010-11-16,44.98219299316406
2010-11-17,45.11333465576172
2010-11-18,45.83899688720703
2010-11-19,45.87397384643555
2010-11-22,46.25865936279297
2010-11-23,45.524253845214844
2010-11-24,46.442256927490234
2010-11-26,46.13625717163086
2010-11-29,46.10128402709961
2010-11-30,45.54174041748047
2010-12-01,46.50343704223633
2010-12-02,46.975555419921875
2010-12-03,47.097957611083984
2010-12-06,47.08049011230469
2010-12-07,47.10671615600586
2010-12-08,47.28157043457031
2010-12-09,47.32529830932617
2010-12-10,47.64002990722656
2010-12-13,47.47391128540039
2010-12-14,47.56135940551758
2010-12-15,47.35152053833008
2010-12-16,47.718719482421875
2010-12-17,47.76075744628906
2010-12-20,47.795814514160156
2010-12-21,48.084896087646484
2010-12-22,48.076133728027344
2010-12-23,47.95351028442383
2010-12-27,47.979766845703125
2010-12-28,47.89216232299805
2010-12-29,47.997310638427734
2010-12-30,47.883419036865234
2010-12-31,47.70820999145508
2011-01-03,48.45283508300781
2011-01-04,48.417781829833984
2011-01-05,48.82951736450195
2011-01-06,48.987205505371094
2011-01-07,48.94340515136719
2011-01-10,49.127349853515625
2011-01-11,49.19744110107422
2011-01-12,49.54785919189453
2011-01-13,49.565372467041016
2011-01-14,49.93330764770508
2011-01-18,50.07345962524414
2011-01-19,49.50405502319336
2011-01-20,49.15364456176758
2011-01-21,48.776954650878906
2011-01-24,49.45147705078125
2011-01-25,49.52156448364258
2011-01-26,49.784385681152344
2011-01-27,50.09098434448242
2011-01-28,48.820743560791016
2011-01-31,49.057281494140625
2011-02-01,49.97710418701172
2011-02-02,49.89826965332031
2011-02-03,49.98586654663086
2011-02-04,50.266197204589844
2011-02-07,50.502723693847656
2011-02-08,50.83561325073242
2011-02-09,50.74799728393555
2011-02-10,50.82684326171875
2011-02-11,51.19477081298828
2011-02-14,51.317420959472656
2011-02-15,51.24734878540039
2011-02-16,51.58022689819336
2011-02-17,51.56270217895508
2011-02-18,51.448814392089844
2011-02-22,49.95957946777344
2011-02-23,49.54785919189453
2011-02-24,49.8106689453125
2011-02-25,50.502723693847656
2011-02-28,50.60783004760742
2011-03-01,49.79310989379883
2011-03-02,50.055946350097656
2011-03-03,51.04585647583008
2011-03-04,50.78303146362305
2011-03-07,50.09974670410156
2011-03-08,50.30124282836914
2011-03-09,49.95957946777344
2011-03-10,49.179927825927734
2011-03-11,49.48653030395508
2011-03-14,49.31132888793945
2011-03-15,48.61050796508789
2011-03-16,47.4366340637207
2011-03-17,47.87464904785156
2011-03-18,47.766754150390625
2011-03-21,48.68787384033203
2011-03-22,48.60014343261719
2011-03-23,48.872108459472656
2011-03-24,49.740570068359375
2011-03-25,49.86336898803711
2011-03-28,49.59143829345703
2011-03-29,50.07393264770508
2011-03-30,50.3108024597168
2011-03-31,50.38097381591797
2011-04-01,50.40729904174805
2011-04-04,50.24061584472656
2011-04-05,50.109031677246094
2011-04-06,50.231842041015625
2011-04-07,50.19676971435547
2011-04-08,49.95990753173828
2011-04-11,49.793209075927734
2011-04-12,49.45109176635742
2011-04-13,49.87217330932617
2011-04-14,49.78443908691406
2011-04-15,49.69672393798828
2011-04-18,49.34580612182617
2011-04-19,49.652854919433594
2011-04-20,50.77574157714844
2011-04-21,51.17927932739258
2011-04-25,51.310874938964844
2011-04-26,51.600364685058594
2011-04-27,51.951290130615234
2011-04-28,51.872310638427734
2011-04-29,51.82845687866211
2011-05-02,51.731964111328125
2011-05-03,51.48632049560547
2011-05-04,51.407371520996094
2011-05-05,51.12664031982422
2011-05-06,51.2933349609375
2011-05-09,51.48632049560547
2011-05-10,51.92495346069336
2011-05-11,51.54773712158203
2011-05-12,51.85477828979492
2011-05-13,51.24070358276367
2011-05-16,50.35466766357422
2011-05-17,50.49502944946289
2011-05-18,50.91611099243164
2011-05-19,51.06523895263672
2011-05-20,50.679237365722656
2011-05-23,49.93357849121094
2011-05-24,49.62653732299805
2011-05-25,49.81953430175781
2011-05-26,50.1265754699707
2011-05-27,50.38097381591797
2011-05-31,51.196834564208984
2011-06-01,50.08271789550781
2011-06-02,50.1879768371582
2011-06-03,49.43352508544922
2011-06-06,49.03000259399414
2011-06-07,48.942283630371094
2011-06-08,48.59136199951172
2011-06-09,48.67909622192383
2011-06-10,47.933414459228516
2011-06-13,47.933414459228516
2011-06-14,48.547515869140625
2011-06-15,47.62638854980469
2011-06-16,47.442161560058594
2011-06-17,47.293582916259766
2011-06-20,47.539756774902344
2011-06-21,48.55965042114258
2011-06-22,48.20795822143555
2011-06-23,48.6563720703125
2011-06-24,47.81230163574219
2011-06-27,48.57724380493164
2011-06-28,49.29821014404297
2011-06-29,49.50044250488281
2011-06-30,50.15984344482422
2011-07-01,50.91597366333008
2011-07-05,51.17096710205078
2011-07-06,51.33800506591797
2011-07-07,52.041385650634766
2011-07-08,51.900718688964844
2011-07-11,50.95994186401367
2011-07-12,50.573081970214844
2011-07-13,50.78410339355469
2011-07-14,50.19501876831055
2011-07-15,50.86323165893555
2011-07-18,50.59068298339844
2011-07-19,51.742454528808594
2011-07-20,51.52265930175781
2011-07-21,51.86555099487305
2011-07-22,52.40188217163086
2011-07-25,52.296356201171875
2011-07-26,52.42826461791992
2011-07-27,51.074249267578125
2011-07-28,51.16215515136719
2011-07-29,50.995113372802734
2011-08-01,50.75770950317383
2011-08-02,49.47405242919922
2011-08-03,49.9488525390625
2011-08-04,47.627685546875
2011-08-05,47.328739166259766
2011-08-08,44.48004913330078
2011-08-09,46.625370025634766
2011-08-10,44.71744918823242
2011-08-11,46.68689727783203
2011-08-12,47.10014343261719
2011-08-15,47.79473876953125
2011-08-16,47.390289306640625
2011-08-17,47.108924865722656
2011-08-18,44.79656982421875
2011-08-19,43.987674713134766
2011-08-22,44.14595413208008
2011-08-23,45.965938568115234
2011-08-24,46.3264274597168
2011-08-25,45.570289611816406
2011-08-26,46.71328353881836
2011-08-29,48.0145378112793
2011-08-30,48.331058502197266
2011-08-31,48.410194396972656
2011-09-01,47.970577239990234
2011-09-02,46.84516525268555
2011-09-06,46.853946685791016
2011-09-07,48.0409049987793
2011-09-08,47.82110595703125
2011-09-09,46.757240295410156
2011-09-12,47.35511779785156
2011-09-13,47.98817825317383
2011-09-14,48.67396926879883
2011-09-15,49.394927978515625
2011-09-16,49.847686767578125
2011-09-19,49.86530685424805
2011-09-20,49.645084381103516
2011-09-21,48.781837463378906
2011-09-22,47.19630813598633
2011-09-23,47.69839859008789
2011-09-26,48.25333786010742
2011-09-27,48.75543212890625
2011-09-28,48.033119201660156
2011-09-29,47.46055603027344
2011-09-30,46.236167907714844
2011-10-03,45.04700469970703
2011-10-04,45.9719123840332
2011-10-05,47.152259826660156
2011-10-06,47.94503402709961
2011-10-07,47.6279296875
2011-10-10,49.2751350402832
2011-10-11,49.60985565185547
2011-10-12,49.856510162353516
2011-10-13,50.314537048339844
2011-10-14,51.24824905395508
2011-10-17,50.455482482910156
2011-10-18,51.08088684082031
2011-10-19,50.09434127807617
2011-10-20,49.847686767578125
2011-10-21,50.47311782836914
2011-10-24,51.52131271362305
2011-10-25,50.508338928222656
2011-10-26,50.4466667175293
2011-10-27,51.83840560913086
2011-10-28,51.91769027709961
2011-10-31,51.04564666748047
2011-11-01,49.71555709838867
2011-11-02,50.13836669921875
2011-11-03,51.177764892578125
2011-11-04,50.913536071777344
2011-11-07,51.27466583251953
2011-11-08,51.86484909057617
2011-11-09,50.041481018066406
2011-11-10,50.015052795410156
2011-11-11,50.95755386352539
2011-11-14,50.64044189453125
2011-11-15,51.204193115234375
2011-11-16,50.35858154296875
2011-11-17,49.17823028564453
2011-11-18,48.79948043823242
2011-11-21,47.86575698852539
2011-11-22,48.024330139160156
2011-11-23,46.940853118896484
2011-11-25,46.57970428466797
2011-11-28,48.20048904418945
2011-11-29,47.90099334716797
2011-11-30,49.6715087890625
2011-12-01,50.015052795410156
2011-12-02,49.874107360839844
2011-12-05,50.420249938964844
2011-12-06,50.27931594848633
2011-12-07,50.27931594848633
2011-12-08,49.433677673339844
2011-12-09,50.22645950317383
2011-12-12,49.662696838378906
2011-12-13,49.116580963134766
2011-12-14,48.3502311706543
2011-12-15,48.21809005737305
2011-12-16,48.46635437011719
2011-12-19,47.98929214477539
2011-12-20,49.411651611328125
2011-12-21,48.704891204833984
2011-12-22,49.1201171875
2011-12-23,49.54418182373047
2011-12-27,49.72897720336914
2011-12-28,49.15421676635742
2011-12-29,49.50791549682617
2011-12-30,49.366432189941406
2012-01-03,50.312564849853516
2012-01-04,50.5247688293457
2012-01-05,50.94035720825195
2012-01-06,51.117210388183594
2012-01-09,50.949214935302734
2012-01-10,51.32058334350586
2012-01-11,51.42669677734375
2012-01-12,51.63004684448242
2012-01-13,51.444366455078125
2012-01-17,51.91300964355469
2012-01-18,52.602718353271484
2012-01-19,52.92987060546875
2012-01-20,52.85029602050781
2012-01-23,52.86798858642578
2012-01-24,52.77070617675781
2012-01-25,53.43388366699219
2012-01-26,53.24818420410156
2012-01-27,53.407371520996094
2012-01-30,53.451576232910156
2012-01-31,53.522300720214844
2012-02-01,53.95557403564453
2012-02-02,54.123565673828125
2012-02-03,54.866329193115234
2012-02-06,54.82212829589844
2012-02-07,54.93707275390625
2012-02-08,55.228878021240234
2012-02-09,55.626766204833984
2012-02-10,55.23771667480469
2012-02-13,55.75056838989258
2012-02-14,55.89203643798828
2012-02-15,55.50297927856445
2012-02-16,56.263404846191406
2012-02-17,56.08656311035156
2012-02-21,56.2457275390625
2012-02-22,55.989295959472656
2012-02-23,56.36067581176758
2012-02-24,56.55520248413086
2012-02-27,56.63478088378906
2012-02-28,57.209537506103516
2012-02-29,56.95310592651367
2012-03-01,57.40406036376953
2012-03-02,57.359859466552734
2012-03-05,56.76742935180664
2012-03-06,56.21036148071289
2012-03-07,56.64362716674805
2012-03-08,57.253753662109375
2012-03-09,57.49247741699219
2012-03-12,57.51901626586914
2012-03-13,58.58891296386719
2012-03-14,58.792301177978516
2012-03-15,58.960304260253906
2012-03-16,58.91868591308594
2012-03-19,59.33497619628906
2012-03-20,59.441280364990234
2012-03-21,59.45011520385742
2012-03-22,59.32612228393555
2012-03-23,59.290687561035156
2012-03-26,60.32696533203125
2012-03-27,60.415550231933594
2012-03-28,60.17643737792969
2012-03-29,59.94611358642578
2012-03-30,59.830963134765625
2012-04-02,60.45100021362305
2012-04-03,60.433284759521484
2012-04-04,59.609527587890625
2012-04-05,59.9815559387207
2012-04-09,59.529850006103516
2012-04-10,58.5732421875
2012-04-11,58.85665512084961
2012-04-12,59.529850006103516
2012-04-13,58.62638473510742
2012-04-16,57.97096633911133
2012-04-17,59.14897155761719
2012-04-18,58.9984016418457
2012-04-19,58.3341178894043
2012-04-20,58.17465591430664
2012-04-23,57.64323806762695
2012-04-24,57.333213806152344
2012-04-25,58.85665512084961
2012-04-26,59.202117919921875
2012-04-27,59.55641555786133
2012-04-30,59.13125228881836
2012-05-01,59.22866439819336
2012-05-02,59.3969612121582
2012-05-03,58.768089294433594
2012-05-04,57.30665588378906
2012-05-07,57.359798431396484
2012-05-08,57.147220611572266
2012-05-09,56.970069885253906
2012-05-10,56.85493850708008
2012-05-11,56.84607696533203
2012-05-14,56.314640045166016
2012-05-15,56.12864303588867
2012-05-16,55.74776077270508
2012-05-17,54.56974792480469
2012-05-18,53.86115264892578
2012-05-21,55.36691665649414
2012-05-22,55.30491638183594
2012-05-23,55.41118240356445
2012-05-24,55.04803466796875
2012-05-25,54.97718811035156
2012-05-29,55.67689895629883
2012-05-30,55.207496643066406
2012-05-31,54.96833419799805
2012-06-01,53.506866455078125
2012-06-04,53.91431427001953
2012-06-05,54.135746002197266
2012-06-06,55.37575912475586
2012-06-07,55.15433883666992
2012-06-08,55.685787200927734
2012-06-11,54.74689865112305
2012-06-12,55.41118240356445
2012-06-13,55.030330657958984
2012-06-14,55.23406219482422
2012-06-15,55.92029571533203
2012-06-18,56.44406509399414
2012-06-19,57.029991149902344
2012-06-20,57.07438278198242
2012-06-21,55.65394973754883
2012-06-22,56.23988342285156
2012-06-25,55.15680694580078
2012-06-26,55.5030403137207
2012-06-27,55.840389251708984
2012-06-28,55.21895980834961
2012-06-29,56.958980560302734
2012-07-02,57.12763977050781
2012-07-03,57.6070442199707
2012-07-05,57.64256286621094
2012-07-06,56.923465728759766
2012-07-09,56.81692123413086
2012-07-10,56.25764083862305
2012-07-11,55.946922302246094
2012-07-12,55.42313766479492
2012-07-13,56.26652526855469
2012-07-16,56.10672378540039
2012-07-17,56.39968490600586
2012-07-18,57.16315841674805
2012-07-19,57.79347229003906
2012-07-20,57.029991149902344
2012-07-23,56.33754348754883
2012-07-24,55.89366149902344
2012-07-25,55.520790100097656
2012-07-26,56.25764083862305
2012-07-27,57.58929443359375
2012-07-30,57.544898986816406
2012-07-31,57.52714538574219
2012-08-01,57.35847473144531
2012-08-02,57.154273986816406
2012-08-03,58.23735046386719
2012-08-06,58.681236267089844
2012-08-07,59.16950988769531
2012-08-08,59.14287567138672
2012-08-09,59.32041931152344
2012-08-10,59.355953216552734
2012-08-13,59.497989654541016
2012-08-14,59.524593353271484
2012-08-15,59.675537109375
2012-08-16,60.38575744628906
2012-08-17,60.6520881652832
2012-08-20,60.74083709716797
2012-08-21,60.501163482666016
2012-08-22,60.749725341796875
2012-08-23,60.25258255004883
2012-08-24,60.625457763671875
2012-08-27,60.72311782836914
2012-08-28,60.72311782836914
2012-08-29,60.72311782836914
2012-08-30,60.11053466796875
2012-08-31,60.510047912597656
2012-09-04,60.44788360595703
2012-09-05,60.38575744628906
2012-09-06,61.72626495361328
2012-09-07,61.63747024536133
2012-09-10,60.8474006652832
2012-09-11,60.749725341796875
2012-09-12,60.92729949951172
2012-09-13,61.75288391113281
2012-09-14,62.30331802368164
2012-09-17,62.32997131347656
2012-09-18,62.38322448730469
2012-09-19,62.49863052368164
2012-09-20,62.43647003173828
2012-09-21,62.45431137084961
2012-09-24,62.08925247192383
2012-09-25,61.216766357421875
2012-09-26,60.71819305419922
2012-09-27,61.555110931396484
2012-09-28,61.04762268066406
2012-10-01,60.958595275878906
2012-10-02,61.13664627075195
2012-10-03,61.528377532958984
2012-10-04,61.74204635620117
2012-10-05,61.41263961791992
2012-10-08,60.85174560546875
2012-10-09,59.881324768066406
2012-10-10,59.57862854003906
2012-10-11,59.39165496826172
2012-10-12,59.36496353149414
2012-10-15,59.80118942260742
2012-10-16,60.64699172973633
2012-10-17,60.61137008666992
2012-10-18,59.908050537109375
2012-10-19,58.47465515136719
2012-10-22,58.77735137939453
2012-10-23,58.21647644042969
2012-10-24,58.011695861816406
2012-10-25,58.011695861816406
2012-10-26,58.180877685546875
2012-10-31,57.824764251708984
2012-11-01,58.64381790161133
2012-11-02,58.02061080932617
2012-11-05,58.40342330932617
2012-11-06,58.510276794433594
2012-11-07,57.13031005859375
2012-11-08,56.231101989746094
2012-11-09,56.47150421142578
2012-11-12,56.46259307861328
2012-11-13,56.07087326049805
2012-11-14,55.41203308105469
2012-11-15,55.2250862121582
2012-11-16,55.465457916259766
2012-11-19,56.783103942871094
2012-11-20,56.8009033203125
2012-11-21,56.916648864746094
2012-11-23,57.780235290527344
2012-11-26,58.029518127441406
2012-11-27,57.833641052246094
2012-11-28,58.33220672607422
2012-11-29,58.679447174072266
2012-11-30,58.58150863647461
2012-12-03,58.465763092041016
2012-12-04,58.43014144897461
2012-12-05,57.780235290527344
2012-12-06,58.15414810180664
2012-12-07,57.80695724487305
2012-12-10,57.976097106933594
2012-12-11,58.732845306396484
2012-12-12,58.60820007324219
2012-12-13,58.145267486572266
2012-12-14,57.593265533447266
2012-12-17,58.35893630981445
2012-12-18,59.249229431152344
2012-12-19,58.99103546142578
2012-12-20,58.99103546142578
2012-12-21,58.37062072753906
2012-12-24,58.25424575805664
2012-12-26,57.74392318725586
2012-12-27,57.654415130615234
2012-12-28,57.09935760498047
2012-12-31,58.30796432495117
2013-01-02,60.1611328125
2013-01-03,59.84779357910156
2013-01-04,59.65083312988281
2013-01-07,59.66874313354492
2013-01-08,59.552371978759766
2013-01-09,59.77617263793945
2013-01-10,60.13425827026367
2013-01-11,60.21485900878906
2013-01-14,59.94623947143555
2013-01-15,59.65083312988281
2013-01-16,59.89256286621094
2013-01-17,60.17902374267578
2013-01-18,60.04472732543945
2013-01-22,60.14322280883789
2013-01-23,60.51028060913086
2013-01-24,59.67768096923828
2013-01-25,59.9820671081543
2013-01-28,60.11635208129883
2013-01-29,60.12530517578125
2013-01-30,59.99998474121094
2013-01-31,59.865692138671875
2013-02-01,60.57294845581055
2013-02-04,59.516544342041016
2013-02-05,60.39390563964844
2013-02-06,60.196937561035156
2013-02-07,60.25065612792969
2013-02-08,60.86838150024414
2013-02-11,60.88627624511719
2013-02-12,60.63562774658203
2013-02-13,60.85047149658203
2013-02-14,60.832557678222656
2013-02-15,60.653526306152344
2013-02-19,61.09219741821289
2013-02-20,60.15216827392578
2013-02-21,59.507606506347656
2013-02-22,60.107391357421875
2013-02-25,59.36435317993164
2013-02-26,59.588172912597656
2013-02-27,60.196937561035156
2013-02-28,60.07158660888672
2013-03-01,60.32229232788086
2013-03-04,60.59083938598633
2013-03-05,61.48610305786133
2013-03-06,61.33391571044922
2013-03-07,61.495025634765625
2013-03-08,61.566673278808594
2013-03-11,61.74575424194336
2013-03-12,61.52191925048828
2013-03-13,61.441349029541016
2013-03-14,61.647254943847656
2013-03-15,61.47586441040039
2013-03-18,61.341278076171875
2013-03-19,61.2246208190918
2013-03-20,61.65530776977539
2013-03-21,60.95540237426758
2013-03-22,61.547630310058594
2013-03-25,61.32331085205078
2013-03-26,61.65530776977539
2013-03-27,61.73610305786133
2013-03-28,61.8886604309082
2013-04-01,61.46687698364258
2013-04-02,61.95145797729492
2013-04-03,61.38612747192383
2013-04-04,61.40408706665039
2013-04-05,60.89259719848633
2013-04-08,61.21562957763672
2013-04-09,61.6284065246582
2013-04-10,62.83083724975586
2013-04-11,62.80392074584961
2013-04-12,62.75907516479492
2013-04-15,61.520755767822266
2013-04-16,62.3372802734375
2013-04-17,61.11692810058594
2013-04-18,60.273433685302734
2013-04-19,61.09897994995117
2013-04-22,61.72712707519531
2013-04-23,62.31937026977539
2013-04-24,62.29243087768555
2013-04-25,62.62446594238281
2013-04-26,62.42701721191406
2013-04-29,63.0013313293457
2013-04-30,63.458946228027344
2013-05-01,63.162845611572266
2013-05-02,63.96143341064453
2013-05-03,64.71521759033203
2013-05-06,64.9664535522461
2013-05-07,64.9305648803711
2013-05-08,65.24463653564453
2013-05-09,65.15491485595703
2013-05-10,65.54973602294922
2013-05-13,65.63048553466797
2013-05-14,65.9714584350586
2013-05-15,66.10607147216797
2013-05-16,66.0342788696289
2013-05-17,66.67141723632812
2013-05-20,66.57268524169922
2013-05-21,66.64444732666016
2013-05-22,66.06118774414062
2013-05-23,65.9086685180664
2013-05-24,65.87275695800781
2013-05-28,66.3034896850586
2013-05-29,65.98941802978516
2013-05-30,66.33940124511719
2013-05-31,65.72920989990234
2013-06-03,65.84584045410156
2013-06-04,65.50484466552734
2013-06-05,64.65242004394531
2013-06-06,64.9664535522461
2013-06-07,65.85482788085938
2013-06-10,65.88172912597656
2013-06-11,65.2266845703125
2013-06-12,64.47291564941406
2013-06-13,65.28951263427734
2013-06-14,64.85877990722656
2013-06-17,65.48690032958984
2013-06-18,66.02529907226562
2013-06-19,65.28951263427734
2013-06-20,63.73712158203125
2013-06-21,63.39864730834961
2013-06-24,62.76852798461914
2013-06-25,63.22761535644531
2013-06-26,63.79473114013672
2013-06-27,64.06477355957031
2013-06-28,64.15483093261719
2013-07-01,64.55091094970703
2013-07-02,64.57788848876953
2013-07-03,64.83893585205078
2013-07-05,65.33403015136719
2013-07-08,65.39704895019531
2013-07-09,65.79312133789062
2013-07-10,66.17119598388672
2013-07-11,67.48542022705078
2013-07-12,67.78247833251953
2013-07-15,67.93551635742188
2013-07-16,67.84546661376953
2013-07-17,68.01651000976562
2013-07-18,67.84546661376953
2013-07-19,67.14335632324219
2013-07-22,67.34138488769531
2013-07-23,66.84630584716797
2013-07-24,67.06232452392578
2013-07-25,67.48542022705078
2013-07-26,67.84546661376953
2013-07-29,67.71945190429688
2013-07-30,68.07952117919922
2013-07-31,68.20555877685547
2013-08-01,68.89867401123047
2013-08-02,69.28572082519531
2013-08-05,69.33078002929688
2013-08-06,68.91666412353516
2013-08-07,68.7906494140625
2013-08-08,69.13274383544922
2013-08-09,68.85364532470703
2013-08-12,69.01569366455078
2013-08-13,69.40277862548828
2013-08-14,69.1417007446289
2013-08-15,67.97151947021484
2013-08-16,67.94452667236328
2013-08-19,67.82747650146484
2013-08-20,68.12452697753906
2013-08-21,67.89051055908203
2013-08-22,68.5566177368164
2013-08-23,69.01569366455078
2013-08-26,69.05171203613281
2013-08-27,67.63846588134766
2013-08-28,67.89946746826172
2013-08-29,68.37659454345703
2013-08-30,67.93551635742188
2013-09-03,68.32257080078125
2013-09-04,69.05171203613281
2013-09-05,69.16874694824219
2013-09-06,69.24976348876953
2013-09-09,70.0599136352539
2013-09-10,70.40193939208984
2013-09-11,70.26692199707031
2013-09-12,70.22193908691406
2013-09-13,70.26692199707031
2013-09-16,70.07787322998047
