date,ief_adj_close
2011-01-18,67.24938201904297
2011-01-19,67.4217529296875
2011-01-20,66.89756774902344
2011-01-21,67.12014770507812
2011-01-24,67.1273193359375
2011-01-25,67.46479797363281
2011-01-26,67.05549621582031
2011-01-27,67.3068618774414
2011-01-28,67.61560821533203
2011-01-31,67.34993743896484
2011-02-01,67.03681182861328
2011-02-02,66.87843322753906
2011-02-03,66.49687194824219
2011-02-04,66.08660125732422
2011-02-07,66.05786895751953
2011-02-08,65.60440063476562
2011-02-09,65.97866821289062
2011-02-10,65.76272583007812
2011-02-11,66.06500244140625
2011-02-14,66.08660125732422
2011-02-15,66.2377700805664
2011-02-16,66.14424133300781
2011-02-17,66.38897705078125
2011-02-18,66.37457275390625
2011-02-22,67.01517486572266
2011-02-23,66.84964752197266
2011-02-24,67.02239227294922
2011-02-25,67.23833465576172
2011-02-28,67.20957946777344
2011-03-01,67.28599548339844
2011-03-02,66.9325180053711
2011-03-03,66.47794342041016
2011-03-04,66.95410919189453
2011-03-07,66.78819274902344
2011-03-08,66.62947082519531
2011-03-09,67.01905822753906
2011-03-10,67.58903503417969
2011-03-11,67.43033599853516
2011-03-14,67.58181762695312
2011-03-15,67.82717895507812
2011-03-16,68.40438079833984
2011-03-17,68.19505310058594
2011-03-18,68.15184020996094
2011-03-21,67.79827880859375
2011-03-22,67.83430480957031
2011-03-23,67.74774932861328
2011-03-24,67.40148162841797
2011-03-25,67.22107696533203
2011-03-28,67.24271392822266
2011-03-29,67.04793548583984
2011-03-30,67.2788314819336
2011-03-31,67.10562133789062
2011-04-01,67.24885559082031
2011-04-04,67.40081787109375
2011-04-05,67.06080627441406
2011-04-06,66.77145385742188
2011-04-07,66.7786865234375
2011-04-08,66.58332061767578
2011-04-11,66.670166015625
2011-04-12,67.04630279541016
2011-04-13,67.3067626953125
2011-04-14,67.0824966430664
2011-04-15,67.5744400024414
2011-04-18,67.7408218383789
2011-04-19,67.82768249511719
2011-04-20,67.55992889404297
2011-04-21,67.61061096191406
2011-04-25,67.84932708740234
2011-04-26,68.13871002197266
2011-04-27,67.94337463378906
2011-04-28,68.20378875732422
2011-04-29,68.34125518798828
2011-05-02,68.32022857666016
2011-05-03,68.50152587890625
2011-05-04,68.67562866210938
2011-05-05,69.01644134521484
2011-05-06,69.05271911621094
2011-05-09,69.154296875
2011-05-10,68.8206558227539
2011-05-11,69.06722259521484
2011-05-12,68.91494750976562
2011-05-13,69.18329620361328
2011-05-16,69.35012817382812
2011-05-17,69.55315399169922
2011-05-18,69.154296875
2011-05-19,69.22679901123047
2011-05-20,69.39364624023438
2011-05-23,69.48789978027344
2011-05-24,69.5604248046875
2011-05-25,69.56768798828125
2011-05-26,69.95209503173828
2011-05-27,69.94483947753906
2011-05-31,70.05361938476562
2011-06-01,70.63089752197266
2011-06-02,70.2092056274414
2011-06-03,70.48552703857422
2011-06-06,70.44189453125
2011-06-07,70.5727767944336
2011-06-08,70.7254409790039
2011-06-09,70.44189453125
2011-06-10,70.66728973388672
2011-06-13,70.51458740234375
2011-06-14,69.9546890258789
2011-06-15,70.71097564697266
2011-06-16,70.90719604492188
2011-06-17,70.85636138916016
2011-06-20,70.74724578857422
2011-06-21,70.65274047851562
2011-06-22,70.62361907958984
2011-06-23,70.99449157714844
2011-06-24,71.29258728027344
2011-06-27,71.01624298095703
2011-06-28,70.36188507080078
2011-06-29,69.94017028808594
2011-06-30,69.70024108886719
2011-07-01,69.52601623535156
2011-07-05,69.96331787109375
2011-07-06,70.08724212646484
2011-07-07,69.81758117675781
2011-07-08,70.56098937988281
2011-07-11,71.1003646850586
2011-07-12,71.20242309570312
2011-07-13,71.31903839111328
2011-07-14,70.91083526611328
2011-07-15,71.20242309570312
2011-07-18,71.15867614746094
2011-07-19,71.42835235595703
2011-07-20,71.0785140991211
2011-07-21,70.68490600585938
2011-07-22,70.95458984375
2011-07-25,70.72869110107422
2011-07-26,71.02751922607422
2011-07-27,70.91083526611328
2011-07-28,71.04931640625
2011-07-29,71.909423828125
2011-08-01,72.17095184326172
2011-08-02,72.83583068847656
2011-08-03,72.89425659179688
2011-08-04,73.85870361328125
2011-08-05,73.00394439697266
2011-08-08,74.16549682617188
2011-08-09,74.59664916992188
2011-08-10,75.58299255371094
2011-08-11,74.47241973876953
2011-08-12,74.99121856689453
2011-08-15,74.7135238647461
2011-08-16,75.05696868896484
2011-08-17,75.58299255371094
2011-08-18,75.97754669189453
2011-08-19,76.05789184570312
2011-08-22,75.91910552978516
2011-08-23,75.61221313476562
2011-08-24,74.80120086669922
2011-08-25,75.261474609375
2011-08-26,75.50264739990234
2011-08-29,75.00575256347656
2011-08-30,75.52452850341797
2011-08-31,75.25419616699219
2011-09-01,75.85389709472656
2011-09-02,76.54959869384766
2011-09-06,76.65203857421875
2011-09-07,76.24200439453125
2011-09-08,76.6154556274414
2011-09-09,76.9888687133789
2011-09-12,76.75460052490234
2011-09-13,76.52759552001953
2011-09-14,76.571533203125
2011-09-15,76.0003662109375
2011-09-16,76.14681243896484
2011-09-19,76.76924133300781
2011-09-20,76.87174987792969
2011-09-21,77.20122528076172
2011-09-22,77.91888427734375
2011-09-23,77.2745132446289
2011-09-26,76.95227813720703
2011-09-27,76.43972778320312
2011-09-28,76.45436096191406
2011-09-29,76.45436096191406
2011-09-30,76.93767547607422
2011-10-03,77.65007019042969
2011-10-04,77.2538833618164
2011-10-05,76.9310531616211
2011-10-06,76.39542388916016
2011-10-07,75.99920654296875
2011-10-10,75.19944763183594
2011-10-11,75.44893646240234
2011-10-12,75.19210052490234
2011-10-13,75.49298095703125
2011-10-14,75.11873626708984
2011-10-17,75.61033630371094
2011-10-18,75.5296630859375
2011-10-19,75.64697265625
2011-10-20,75.49298095703125
2011-10-21,75.35356903076172
2011-10-24,75.3168716430664
2011-10-25,75.96250915527344
2011-10-26,75.40494537353516
2011-10-27,74.49507141113281
2011-10-28,74.94267272949219
2011-10-31,75.94791412353516
2011-11-01,76.8587875366211
2011-11-02,76.67495727539062
2011-11-03,76.31475830078125
2011-11-04,76.54263305664062
2011-11-07,76.63088989257812
2011-11-08,76.28530883789062
2011-11-09,76.96172332763672
2011-11-10,76.58671569824219
2011-11-11,76.23383331298828
2011-11-14,76.71170806884766
2011-11-15,76.60881042480469
2011-11-16,76.88819885253906
2011-11-17,77.0425796508789
2011-11-18,76.7558364868164
2011-11-21,76.96904754638672
2011-11-22,77.20429229736328
2011-11-23,77.4690170288086
2011-11-25,76.97640991210938
2011-11-28,76.98373413085938
2011-11-29,76.83670806884766
2011-11-30,76.38827514648438
2011-12-01,76.36613464355469
2011-12-02,76.70503997802734
2011-12-05,76.66075134277344
2011-12-06,76.46187591552734
2011-12-07,76.8081283569336
2011-12-08,77.1985092163086
2011-12-09,76.668212890625
2011-12-12,76.9333267211914
2011-12-13,77.2869873046875
2011-12-14,77.61105346679688
2011-12-15,77.54474639892578
2011-12-16,77.92040252685547
2011-12-19,78.18563842773438
2011-12-20,77.47843170166016
2011-12-21,77.22801971435547
2011-12-22,77.3237075805664
2011-12-23,77.00703430175781
2011-12-27,77.0505599975586
2011-12-28,77.53761291503906
2011-12-29,77.6335678100586
2011-12-30,77.90657806396484
2012-01-03,77.4121322631836
2012-01-04,77.16861724853516
2012-01-05,77.18342590332031
2012-01-06,77.48599243164062
2012-01-09,77.50067138671875
2012-01-10,77.345703125
2012-01-11,77.7958755493164
2012-01-12,77.6335678100586
2012-01-13,77.98035430908203
2012-01-17,78.05414581298828
2012-01-18,77.8106918334961
2012-01-19,77.345703125
2012-01-20,77.0801010131836
2012-01-23,76.91033172607422
2012-01-24,76.99889373779297
2012-01-25,77.36786651611328
2012-01-26,77.78113555908203
2012-01-27,78.01725006103516
2012-01-30,78.28294372558594
2012-01-31,78.57810974121094
2012-02-01,78.30532836914062
2012-02-02,78.41619873046875
2012-02-03,77.7951889038086
2012-02-06,78.00961303710938
2012-02-07,77.50688934326172
2012-02-08,77.54389953613281
2012-02-09,77.366455078125
2012-02-10,77.80258178710938
2012-02-13,77.75086975097656
2012-02-14,77.91352844238281
2012-02-15,77.97265625
2012-02-16,77.61780548095703
2012-02-17,77.53650665283203
2012-02-21,77.2555160522461
2012-02-22,77.55866241455078
2012-02-23,77.66952514648438
2012-02-24,77.72867584228516
2012-02-27,77.98746490478516
2012-02-28,78.02440643310547
2012-02-29,77.71390533447266
2012-03-01,77.46208953857422
2012-03-02,77.77313232421875
2012-03-05,77.61762237548828
2012-03-06,77.94346618652344
2012-03-07,77.79529571533203
2012-03-08,77.5657958984375
2012-03-09,77.50653839111328
2012-03-12,77.48432159423828
2012-03-13,76.92899322509766
2012-03-14,76.04778289794922
2012-03-15,76.02555847167969
2012-03-16,76.00336456298828
2012-03-19,75.53684997558594
2012-03-20,75.57392883300781
2012-03-21,75.95899200439453
2012-03-22,76.05518341064453
2012-03-23,76.33657836914062
2012-03-26,76.24772644042969
2012-03-27,76.6697769165039
2012-03-28,76.53656005859375
2012-03-29,76.85496520996094
2012-03-30,76.47726440429688
2012-04-02,76.66053009033203
2012-04-03,76.09677124023438
2012-04-04,76.48247528076172
2012-04-05,76.82369995117188
2012-04-09,77.60994720458984
2012-04-10,77.97346496582031
2012-04-11,77.66929626464844
2012-04-12,77.51354217529297
2012-04-13,77.9808120727539
2012-04-16,77.95857238769531
2012-04-17,77.87696075439453
2012-04-18,78.03268432617188
2012-04-19,78.12174987792969
2012-04-20,78.12918090820312
2012-04-23,78.28496551513672
2012-04-24,78.08466339111328
2012-04-25,77.98826599121094
2012-04-26,78.24788665771484
2012-04-27,78.3294448852539
2012-04-30,78.39617919921875
2012-05-01,78.2535629272461
2012-05-02,78.40217590332031
2012-05-03,78.39473724365234
2012-05-04,78.70675659179688
2012-05-07,78.6844711303711
2012-05-08,78.86278533935547
2012-05-09,78.92958068847656
2012-05-10,78.81819152832031
2012-05-11,79.07816314697266
2012-05-14,79.42742156982422
2012-05-15,79.4496841430664
2012-05-16,79.5091323852539
2012-05-17,79.80632019042969
2012-05-18,79.75426483154297
2012-05-21,79.54621887207031
2012-05-22,79.37539672851562
2012-05-23,79.58341979980469
2012-05-24,79.41252136230469
2012-05-25,79.64282989501953
2012-05-29,79.57593536376953
2012-05-30,80.33380126953125
2012-05-31,80.64582061767578
2012-06-01,81.33858489990234
2012-06-04,80.86978149414062
2012-06-05,80.60194396972656
2012-06-06,80.07359313964844
2012-06-07,80.26708984375
2012-06-08,80.32658386230469
2012-06-11,80.54244995117188
2012-06-12,80.11082458496094
2012-06-13,80.53492736816406
2012-06-14,80.31922149658203
2012-06-15,80.69123840332031
2012-06-18,80.66889190673828
2012-06-19,80.39360809326172
2012-06-20,80.22989654541016
2012-06-21,80.40101623535156
2012-06-22,80.05130004882812
2012-06-25,80.49034881591797
2012-06-26,80.31169891357422
2012-06-27,80.42328643798828
2012-06-28,80.68377685546875
2012-06-29,80.31169891357422
2012-07-02,80.68429565429688
2012-07-03,80.48308563232422
2012-07-05,80.69921875
2012-07-06,80.98240661621094
2012-07-09,81.20602416992188
2012-07-10,81.24325561523438
2012-07-11,81.1687240600586
2012-07-12,81.35498046875
2012-07-13,81.28791809082031
2012-07-16,81.46678161621094
2012-07-17,81.2581558227539
2012-07-18,81.3401870727539
2012-07-19,81.22088623046875
2012-07-20,81.54129028320312
2012-07-23,81.67547607421875
2012-07-24,81.83196258544922
2012-07-25,81.87671661376953
2012-07-26,81.623291015625
2012-07-27,81.03456115722656
2012-07-30,81.29540252685547
2012-07-31,81.43701934814453
2012-08-01,81.14002227783203
2012-08-02,81.33401489257812
2012-08-03,80.90856170654297
2012-08-06,80.96080017089844
2012-08-07,80.53541564941406
2012-08-08,80.42350006103516
2012-08-09,80.36375427246094
2012-08-10,80.5950927734375
2012-08-13,80.54285430908203
2012-08-14,80.1473159790039
2012-08-15,79.74433898925781
2012-08-16,79.55029296875
2012-08-17,79.64728546142578
2012-08-20,79.69210052490234
2012-08-21,79.75926971435547
2012-08-22,80.37875366210938
2012-08-23,80.52051544189453
2012-08-24,80.48316955566406
2012-08-27,80.69217681884766
2012-08-28,80.72203063964844
2012-08-29,80.66975402832031
2012-08-30,80.81901550292969
2012-08-31,81.34147644042969
2012-09-04,81.15538787841797
2012-09-05,81.12548065185547
2012-09-06,80.57244873046875
2012-09-07,80.67704772949219
2012-09-10,80.71442413330078
2012-09-11,80.56497192382812
2012-09-12,80.16883850097656
2012-09-13,80.40054321289062
2012-09-14,79.64570617675781
2012-09-17,79.81014251708984
2012-09-18,80.01193237304688
2012-09-19,80.19869995117188
2012-09-20,80.24365234375
2012-09-21,80.41547393798828
2012-09-24,80.5948257446289
2012-09-25,80.89380645751953
2012-09-26,81.23011779785156
2012-09-27,81.05824279785156
2012-09-28,81.05824279785156
2012-10-01,81.20867919921875
2012-10-02,81.15628051757812
2012-10-03,81.2385482788086
2012-10-04,80.91677856445312
2012-10-05,80.55005645751953
2012-10-08,80.8119888305664
2012-10-09,80.64737701416016
2012-10-10,80.84193420410156
2012-10-11,80.91677856445312
2012-10-12,80.92426300048828
2012-10-15,80.94670104980469
2012-10-16,80.56510162353516
2012-10-17,80.05616760253906
2012-10-18,79.91402435302734
2012-10-19,80.25076293945312
2012-10-22,79.98139190673828
2012-10-23,80.36305236816406
2012-10-24,80.19090270996094
2012-10-25,79.89903259277344
2012-10-26,80.40791320800781
2012-10-31,80.73719024658203
2012-11-01,80.57606506347656
2012-11-02,80.64350891113281
2012-11-05,80.83836364746094
2012-11-06,80.47117614746094
2012-11-07,81.1455307006836
2012-11-08,81.5052490234375
2012-11-09,81.51278686523438
2012-11-12,81.5652084350586
2012-11-13,81.6625747680664
2012-11-14,81.68510437011719
2012-11-15,81.64759826660156
2012-11-16,81.70008087158203
2012-11-19,81.53522491455078
2012-11-20,81.19802856445312
2012-11-21,81.07813262939453
2012-11-23,81.03316497802734
2012-11-26,81.16805267333984
2012-11-27,81.35540008544922
2012-11-28,81.46026611328125
2012-11-29,81.54271697998047
2012-11-30,81.52774047851562
2012-12-03,81.49551391601562
2012-12-04,81.63802337646484
2012-12-05,81.70556640625
2012-12-06,81.75052642822266
2012-12-07,81.51799774169922
2012-12-10,81.59307861328125
2012-12-11,81.43544006347656
2012-12-12,81.09033203125
2012-12-13,80.9327621459961
2012-12-14,81.11284637451172
2012-12-17,80.6851577758789
2012-12-18,80.3700180053711
2012-12-19,80.48257446289062
2012-12-20,80.5351333618164
2012-12-21,80.75273132324219
2012-12-24,80.67018127441406
2012-12-26,80.83619689941406
2012-12-27,81.00149536132812
2012-12-28,81.18932342529297
2012-12-31,80.76106262207031
2013-01-02,80.39291381835938
2013-01-03,79.97966766357422
2013-01-04,80.01725006103516
2013-01-07,80.0623550415039
2013-01-08,80.25768280029297
2013-01-09,80.30278015136719
2013-01-10,80.06981658935547
2013-01-11,80.32535552978516
2013-01-14,80.29525756835938
2013-01-15,80.49061584472656
2013-01-16,80.59577941894531
2013-01-17,80.22764587402344
2013-01-18,80.45303344726562
2013-01-22,80.52062225341797
2013-01-23,80.5582504272461
2013-01-24,80.42298126220703
2013-01-25,79.8895263671875
2013-01-28,79.7242431640625
2013-01-29,79.60400390625
2013-01-30,79.64908599853516
2013-01-31,79.7166519165039
2013-02-01,79.44591522216797
2013-02-04,79.90485382080078
2013-02-05,79.61894226074219
2013-02-06,79.8596420288086
2013-02-07,79.89728546142578
2013-02-08,79.95748901367188
2013-02-11,79.87467956542969
2013-02-12,79.79200744628906
2013-02-13,79.5135726928711
2013-02-14,79.85214233398438
2013-02-15,79.77690887451172
2013-02-19,79.64903259277344
2013-02-20,79.82203674316406
2013-02-21,79.98002624511719
2013-02-22,80.077880859375
2013-02-25,80.69478607177734
2013-02-26,80.5443115234375
2013-02-27,80.5066909790039
2013-02-28,80.61949157714844
2013-03-01,80.82062530517578
2013-03-04,80.6323471069336
2013-03-05,80.5494613647461
2013-03-06,80.29336547851562
2013-03-07,79.98456573486328
2013-03-08,79.57778930664062
2013-03-11,79.615478515625
2013-03-12,79.83391571044922
2013-03-13,79.76612854003906
2013-03-14,79.78870391845703
2013-03-15,80.06741333007812
2013-03-18,80.3310775756836
2013-03-19,80.57959747314453
2013-03-20,80.27079772949219
2013-03-21,80.48165130615234
2013-03-22,80.51178741455078
2013-03-25,80.57205963134766
2013-03-26,80.6548843383789
2013-03-27,81.00143432617188
2013-03-28,80.85073852539062
2013-04-01,81.06565856933594
2013-04-02,80.90726470947266
2013-04-03,81.24668884277344
2013-04-04,81.571044921875
2013-04-05,81.82746887207031
2013-04-08,81.56350708007812
2013-04-09,81.59362030029297
2013-04-10,81.2542495727539
2013-04-11,81.34474182128906
2013-04-12,81.79730987548828
2013-04-15,81.97834777832031
2013-04-16,81.74456024169922
2013-04-17,81.89537811279297
2013-04-18,81.94062042236328
2013-04-19,81.89537811279297
2013-04-22,81.94062042236328
2013-04-23,81.88782501220703
2013-04-24,81.92555236816406
2013-04-25,81.83502960205078
2013-04-26,82.12918853759766
2013-04-29,82.09900665283203
2013-04-30,82.08393859863281
2013-05-01,82.35198974609375
2013-05-02,82.35198974609375
2013-05-03,81.64968872070312
2013-05-06,81.54399108886719
2013-05-07,81.43069458007812
2013-05-08,81.52886199951172
2013-05-09,81.51375579833984
2013-05-10,81.05313110351562
2013-05-13,80.90963745117188
2013-05-14,80.58489990234375
2013-05-15,80.7964096069336
2013-05-16,81.1814956665039
2013-05-17,80.74351501464844
2013-05-20,80.68306732177734
2013-05-21,80.89451599121094
2013-05-22,80.25261688232422
2013-05-23,80.33567810058594
2013-05-24,80.36592864990234
2013-05-28,79.42195892333984
2013-05-29,79.74669647216797
2013-05-30,79.75425720214844
2013-05-31,79.53521728515625
2013-06-03,79.6501693725586
2013-06-04,79.44599151611328
2013-06-05,79.8316421508789
2013-06-06,79.92993927001953
2013-06-07,79.30984497070312
2013-06-10,79.11322021484375
2013-06-11,79.30984497070312
2013-06-12,78.95440673828125
2013-06-13,79.5518569946289
2013-06-14,79.65768432617188
2013-06-17,79.46868133544922
2013-06-18,79.42326354980469
2013-06-19,78.33438110351562
2013-06-20,77.97895812988281
2013-06-21,77.15467834472656
2013-06-24,76.96568298339844
2013-06-25,76.87493896484375
2013-06-26,77.18494415283203
2013-06-27,77.60088348388672
2013-06-28,77.5101089477539
2013-07-01,77.53968811035156
2013-07-02,77.56997680664062
2013-07-03,77.41850280761719
2013-07-05,76.11609649658203
2013-07-08,76.56282043457031
2013-07-09,76.69154357910156
2013-07-10,76.4189682006836
2013-07-11,77.18376159667969
2013-07-12,77.12319946289062
2013-07-15,77.3655014038086
2013-07-16,77.40338134765625
2013-07-17,77.74413299560547
2013-07-18,77.38064575195312
2013-07-19,77.80470275878906
2013-07-22,77.79714965820312
2013-07-23,77.70625305175781
2013-07-24,77.18376159667969
2013-07-25,77.29734802246094
2013-07-26,77.3655014038086
2013-07-29,77.20648193359375
2013-07-30,77.18376159667969
2013-07-31,77.23676300048828
2013-08-01,76.55508422851562
2013-08-02,77.20716094970703
2013-08-05,76.96453094482422
2013-08-06,76.9872817993164
2013-08-07,77.26783752441406
2013-08-08,77.38158416748047
2013-08-09,77.43464660644531
2013-08-12,77.28299713134766
2013-08-13,76.58536529541016
2013-08-14,76.65362548828125
2013-08-15,76.22904968261719
2013-08-16,75.93330383300781
2013-08-19,75.60722351074219
2013-08-20,76.0167007446289
2013-08-21,75.53900909423828
2013-08-22,75.50865936279297
2013-08-23,75.93330383300781
2013-08-26,76.08487701416016
2013-08-27,76.51719665527344
2013-08-28,76.20623016357422
2013-08-29,76.28206634521484
2013-08-30,76.13806915283203
2013-09-03,75.70592498779297
2013-09-04,75.45529174804688
2013-09-05,74.87814331054688
2013-09-06,75.3337631225586
2013-09-09,75.4856185913086
2013-09-10,75.13634490966797
2013-09-11,75.51611328125
2013-09-12,75.52368927001953
2013-09-13,75.62239074707031
2013-09-16,75.78943634033203
2013-09-17,75.94132995605469
2013-09-18,76.88301849365234
